id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above
5466700290,20150108T000000,288000.0,3.0,2.25,2090,7500,1.0,0,0,4,7,1280
5437800020,20140808T000000,225000.0,3.0,1.75,1350,9793,1.0,0,0,4,7,1350
7784400185,20150421T000000,499000.0,3.0,1.75,2650,11774,,0,1,3,8,2240
5561301150,20141111T000000,632000.0,5.0,3.0,3520,36558,2.0,0,0,4,8,2100
1523550480,20140613T000000,580000.0,3.0,2.5,2040,4627,2.0,0,0,3,8,2040
8083400066,20150423T000000,730000.0,,1.5,2340,5000,2.0,0,0,3,8,2100
3797710020,20150327T000000,325000.0,,2.25,1770,7799,2.0,0,0,3,7,1770
3205200480,20150415T000000,421000.0,,,1100,8662,1.0,0,0,5,7,1100
869700050,20150120T000000,316000.0,3.0,,1490,4078,,0,0,3,8,1490
2877101310,20140804T000000,415000.0,2.0,1.0,1460,4200,1.0,0,0,4,6,880
7202330280,20140922T000000,401000.0,,2.25,1350,2839,,0,0,3,7,1350
6146600420,20150224T000000,229950.0,3.0,0.75,1030,12700,1.0,0,0,4,5,1030
8563030500,20150330T000000,539950.0,3.0,1.75,1820,9875,1.0,0,0,4,8,1820
3624039150,20140605T000000,335000.0,3.0,,1170,5360,1.0,0,0,3,6,1170
7853210050,20140707T000000,339000.0,3.0,2.5,1450,3748,2.0,0,0,3,7,1450
3293700480,20141020T000000,414950.0,,1.75,2200,8545,1.0,0,0,4,7,1100
3210700170,20141202T000000,650000.0,4.0,2.0,1610,8976,1.0,0,0,4,8,1610
8161020050,20141203T000000,445000.0,,2.5,2690,21883,2.0,0,0,3,8,2690
8731983340,20150320T000000,295000.0,3.0,,1850,7800,2.0,0,0,3,9,1850
7871500280,20150413T000000,975000.0,4.0,2.25,2250,3600,2.0,0,0,4,9,2010
3276200280,20141219T000000,296500.0,3.0,,1580,10100,,0,0,4,7,1580
826069180,20141021T000000,440000.0,,,2030,56192,1.0,0,0,3,8,1550
3955800080,20141229T000000,420000.0,,,1890,10880,,0,0,3,7,1890
1657310170,20140723T000000,302000.0,3.0,2.5,2140,9492,,0,0,3,8,2140
2597690050,20150409T000000,350000.0,4.0,,1770,7336,,?,0,4,8,1770
720079001,20140626T000000,667000.0,3.0,,3320,478288,1.5,0,3,4,8,2260
3975400185,20150513T000000,645000.0,3.0,,1640,4218,1.0,0,0,4,7,910
3342101795,20141111T000000,430000.0,4.0,,1820,5400,1.0,0,0,4,7,1220
9297301190,20140513T000000,413000.0,4.0,1.0,1410,6000,,0,0,3,7,810
7424100050,20141201T000000,420000.0,3.0,,1240,7300,1.0,0,0,3,7,1240
7199340480,20141029T000000,495000.0,3.0,,1780,8050,,0,0,4,7,1230
2525049259,20140812T000000,2187730.0,4.0,4.5,4240,13162,2.0,0,0,3,10,4240
8835700250,20150426T000000,965000.0,4.0,,3570,17411,,0,0,3,10,3570
6150700005,20141201T000000,500000.0,4.0,2.5,1900,5001,1.0,0,0,3,8,1200
6819100080,20141001T000000,636100.0,3.0,1.0,1010,6000,1.5,0,0,3,7,1010
3904902630,20140603T000000,720000.0,4.0,,2870,12648,2.0,0,0,4,9,2870
5152200020,20150504T000000,298000.0,3.0,1.75,1620,12825,1.0,0,0,3,8,1340
3300701440,20140729T000000,409000.0,,,1480,4000,1.0,0,0,4,6,740
1152700020,20141226T000000,370000.0,4.0,2.5,2650,5706,2.0,0,0,3,9,2650
8944300010,20140725T000000,230000.0,,,1410,9000,1.0,0,0,5,7,1410
8680300010,20150324T000000,290000.0,,,1360,6685,1.0,0,0,3,7,1360
8731950080,20150219T000000,420000.0,4.0,2.25,2930,9840,1.0,0,0,4,8,1560
5608000080,20140722T000000,917000.0,4.0,,3500,10891,2.0,0,2,3,10,3500
2225039130,20140625T000000,957000.0,,,3160,5000,2.0,0,2,3,10,2180
7504180130,20140701T000000,482000.0,3.0,2.25,1710,21485,2.0,0,0,3,7,1710
3956100190,20141121T000000,488000.0,3.0,1.75,2180,14734,2.0,0,0,3,9,2180
2346200050,20141017T000000,760369.0,5.0,,2870,4712,2.0,0,0,3,9,2870
40000471,20140604T000000,170000.0,,1.0,1500,18540,1.0,0,0,3,8,1500
9346950050,20150429T000000,625000.0,3.0,2.5,2120,10021,1.0,0,0,4,8,1230
9477201150,20141202T000000,357000.0,3.0,1.5,1590,6750,,0,0,3,7,1080
8078430130,20150407T000000,583000.0,,2.25,1830,8276,,0,0,3,8,1350
6404600006,20140820T000000,173250.0,,2.0,1210,9097,1.0,0,0,4,7,1210
6415100122,20140716T000000,414050.0,4.0,2.0,1590,10331,1.5,0,0,4,7,1590
5505700020,20140618T000000,400000.0,3.0,,1050,6150,1.5,0,0,4,6,950
1117300050,20150327T000000,537000.0,3.0,2.0,1550,27003,1.5,0,0,3,8,1550
8651710430,20140606T000000,465000.0,4.0,,2070,7500,2.0,0,0,4,7,2070
9292000380,20140818T000000,425000.0,3.0,2.25,1740,9682,1.0,0,0,5,8,1740
2525059127,20141118T000000,445000.0,,2.0,1700,21780,1.0,0,0,4,6,1080
1788300010,20141211T000000,179950.0,2.0,1.0,1200,9000,1.0,0,0,3,6,1200
1150700130,20150421T000000,275000.0,3.0,,1710,7230,2.0,0,0,3,7,1710
3354400545,20140715T000000,190000.0,,,1840,13493,2.0,0,0,3,7,1840
2742100009,20140506T000000,385000.0,3.0,,1900,5520,,0,0,3,7,1280
2475900170,20150429T000000,303000.0,,1.0,2300,9583,1.0,0,0,3,6,1220
9189700255,20150105T000000,165000.0,3.0,1.0,970,7503,,0,0,4,6,970
2769600480,20150430T000000,600000.0,2.0,,1270,5000,1.0,0,0,3,6,1270
2260800170,20140718T000000,710000.0,3.0,2.25,3130,65775,2.0,0,0,4,8,3130
1118500010,20150327T000000,875000.0,5.0,,4230,21455,2.0,0,0,3,10,2720
5636010280,20140902T000000,269950.0,,,1480,9743,,0,0,4,7,1480
2326059099,20140502T000000,838000.0,4.0,2.5,3310,42998,2.0,?,0,3,9,3310
4423100095,20140523T000000,670500.0,,2.0,1590,6750,1.0,0,0,3,7,1590
8142000080,20150212T000000,420000.0,4.0,1.5,1690,9391,1.0,0,0,3,7,1290
3222059007,20140913T000000,370000.0,3.0,,1690,161913,1.0,0,0,2,7,1430
6648000050,20140624T000000,360000.0,3.0,1.75,1500,7200,1.0,0,0,3,7,1500
3574900170,20141003T000000,562500.0,4.0,,2320,8721,2.0,0,0,3,8,2320
2008000130,20140818T000000,360500.0,3.0,,3300,11525,1.0,0,0,5,8,1650
291300010,20140521T000000,389999.0,3.0,2.25,1445,1471,2.0,0,0,3,7,1300
9412200280,20140827T000000,450000.0,4.0,3.0,1890,13140,1.0,0,0,4,7,1270
9315000010,20150303T000000,247500.0,4.0,2.0,1760,8400,,0,0,3,7,1060
7889600080,20150219T000000,208000.0,3.0,1.0,1050,6240,,0,0,5,5,1050
8663310010,20141226T000000,455000.0,,,1980,7309,2.0,0,0,3,7,1980
930000305,20141110T000000,379400.0,,,2120,7680,1.0,0,0,4,7,1060
7606200275,20141230T000000,190000.0,3.0,1.5,760,40039,1.0,0,0,3,6,760
203900380,20140821T000000,326188.0,3.0,1.0,1300,8800,,0,0,3,7,1300
880000005,20140522T000000,168000.0,,2.5,1160,2174,2.0,0,0,3,7,1160
9406570290,20140516T000000,314000.0,,2.5,2340,8990,2.0,0,0,3,8,2340
5561000920,20140502T000000,630000.0,4.0,2.75,2710,37277,,0,0,3,9,2710
4037000470,20150316T000000,550000.0,,1.75,1440,8957,1.0,0,0,4,7,1440
8651511060,20140630T000000,530000.0,4.0,,1980,15086,2.0,0,0,3,8,1980
9413600010,20150206T000000,637500.0,3.0,,1680,10685,1.0,0,0,4,7,1680
9358001732,20150428T000000,400000.0,,,1390,2815,,0,0,3,8,1390
8820900029,20140610T000000,700000.0,5.0,2.75,3100,9825,,0,2,4,8,3100
6802200670,20141114T000000,272000.0,3.0,2.5,1680,8512,2.0,0,0,3,7,1680
7852190630,20150417T000000,600000.0,,2.5,2710,6474,,0,0,3,8,2710
2815600235,20150402T000000,450600.0,2.0,,840,7020,1.5,0,0,4,7,840
3013300660,20141028T000000,550000.0,3.0,2.25,2090,8095,,0,2,3,10,2090
8091600080,20150123T000000,225000.0,3.0,1.0,1120,8407,1.0,0,0,5,6,1120
8651402750,20150218T000000,132825.0,3.0,,1210,5200,1.0,0,0,5,6,1210
8651402750,20150430T000000,219950.0,,1.5,1210,5200,1.0,0,0,5,6,1210
2215500080,20140528T000000,580000.0,,2.0,1940,6000,1.0,0,0,5,7,970
225069016,20140722T000000,568000.0,,1.75,1930,213008,,0,2,3,7,1300
766900250,20150402T000000,406000.0,3.0,1.75,1270,6017,1.0,0,0,4,7,1030
2922703260,20140716T000000,469000.0,,1.75,1680,2400,1.5,0,0,3,7,1170
8011100095,20140610T000000,415000.0,3.0,2.5,2090,6045,2.0,0,0,3,8,2090
2206700280,20141208T000000,390000.0,3.0,,1000,13991,1.0,0,0,4,7,1000
7985000010,20150415T000000,251000.0,,,1350,10125,1.0,0,0,3,8,1350
1504800050,20150312T000000,750000.0,3.0,,3280,6750,2.0,0,1,3,9,2440
5351200280,20150407T000000,845000.0,4.0,2.5,2390,5071,,0,0,3,9,1760
7229900005,20141010T000000,350000.0,3.0,1.5,1860,17640,,0,0,4,7,1860
3126049217,20150225T000000,322000.0,3.0,,1380,5864,1.0,0,0,3,7,790
7446500010,20150507T000000,664500.0,,,3070,9210,,0,0,3,8,2740
2721600010,20150107T000000,988000.0,,1.75,2190,3800,,0,2,4,8,2190
3392900080,20140706T000000,625000.0,2.0,1.75,1990,4000,1.0,0,0,5,7,1090
1524059027,20140506T000000,675000.0,,1.0,930,36478,1.0,0,2,3,6,930
9414500480,20150407T000000,503000.0,,,2070,9827,1.0,0,0,4,7,1420
8576400050,20140509T000000,431000.0,4.0,2.25,2170,10500,1.0,0,2,4,8,1270
5252000170,20141126T000000,250000.0,3.0,1.75,1910,10230,1.0,0,0,4,7,1290
2676500080,20140605T000000,268500.0,4.0,2.5,2100,4237,2.0,0,0,3,8,2100
3585900080,20150326T000000,1070000.0,6.0,,3560,21400,2.0,0,4,4,9,3560
5126900321,20140529T000000,295000.0,4.0,,2290,4539,,0,0,3,7,2290
8563500020,20140725T000000,780000.0,,2.25,2130,11782,,0,0,4,8,1590
6624030050,20150428T000000,354000.0,,2.5,2160,15817,2.0,0,0,3,8,2160
4343800080,20140818T000000,305000.0,2.0,1.0,860,7250,1.0,0,0,3,6,860
1873100050,20150401T000000,733000.0,5.0,,2880,4425,2.0,0,0,3,8,2880
3210700380,20140916T000000,640000.0,4.0,2.75,2100,11894,1.0,0,0,4,8,1720
4099500605,20150417T000000,840000.0,,2.5,2360,9600,,0,2,3,8,1630
4217401365,20141210T000000,1475000.0,,,3680,10300,1.5,0,0,4,10,3680
923000095,20150326T000000,525000.0,,,1560,8100,1.0,0,0,4,8,1140
1828000050,20140514T000000,625000.0,,,1680,11180,1.0,0,0,4,7,1680
9126100346,20140617T000000,350000.0,3.0,2.0,1380,3600,3.0,0,0,3,8,1380
2919201365,20140616T000000,650000.0,,,2610,4160,3.0,0,0,5,8,1910
9297300500,20141023T000000,435000.0,,1.0,870,4000,1.0,0,2,3,7,870
6073200010,20140626T000000,660000.0,3.0,1.0,1210,9622,,0,1,3,8,1210
8807810660,20150302T000000,350000.0,3.0,,1150,12877,1.0,0,0,4,6,1150
2112700185,20150325T000000,435000.0,3.0,2.5,3110,6000,1.0,0,2,3,8,1560
1789800020,20140603T000000,375900.0,,1.5,2550,33740,1.0,0,0,4,8,1750
3275300050,20141124T000000,272000.0,3.0,3.0,2430,10500,1.0,0,0,4,8,2150
3279000420,20150115T000000,233000.0,3.0,1.75,1460,7800,1.0,0,0,2,7,1040
952001660,20140916T000000,500000.0,4.0,,1330,5750,1.5,0,2,3,7,1330
4023500362,20150402T000000,540000.0,4.0,,2040,9322,1.0,0,0,3,8,1440
9510910050,20140701T000000,712000.0,3.0,,2375,4094,2.0,0,0,3,9,2375
1137400050,20140925T000000,425000.0,,,2480,4504,,0,0,3,7,2480
8864000425,20140805T000000,242000.0,3.0,,1580,6099,1.0,0,0,5,7,790
5518800010,20140703T000000,515000.0,5.0,3.25,2740,9629,1.0,0,0,5,7,1390
3204800430,20140708T000000,415000.0,4.0,1.75,1920,7700,2.0,0,0,4,7,1920
5152960080,20141210T000000,375000.0,3.0,2.75,2200,9600,,0,3,4,8,1570
7696500280,20141027T000000,182500.0,3.0,1.0,910,7194,,0,0,4,7,910
8643000190,20150323T000000,310000.0,3.0,1.5,1860,10379,1.0,0,0,3,7,1240
7625701045,20141027T000000,360000.0,3.0,1.75,1510,6000,1.0,0,0,3,7,1060
7202360670,20150408T000000,889000.0,,,3920,9555,2.0,0,0,3,9,3920
4305700086,20150410T000000,450500.0,,1.0,1330,3698,1.0,0,0,3,7,1330
731500170,20150422T000000,342000.0,4.0,,1964,3541,2.0,0,0,3,9,1964
5096300130,20140714T000000,413000.0,3.0,2.0,1520,3451,,0,0,3,8,1520
1441600020,20140527T000000,960000.0,5.0,4.0,3720,15200,2.0,0,0,3,10,3720
6163900073,20140905T000000,180000.0,2.0,1.0,770,9370,1.0,0,0,3,7,770
5581400080,20140618T000000,770000.0,4.0,2.5,3210,14910,2.0,0,0,3,10,3210
8100000080,20140813T000000,224400.0,3.0,,1070,7200,1.0,0,0,3,7,1070
5379806590,20150430T000000,280000.0,3.0,,1430,8861,1.0,0,0,3,7,1430
9286100250,20150319T000000,500000.0,3.0,2.5,1670,2575,,0,0,3,8,1670
4337600005,20150203T000000,153000.0,2.0,,710,9000,,0,0,5,6,710
3645100280,20140613T000000,385000.0,3.0,2.25,1920,4833,1.0,0,0,4,7,1060
6170900190,20140819T000000,325000.0,2.0,1.0,750,5534,,0,0,3,7,750
8581400345,20150409T000000,315000.0,,,2210,4191,2.0,0,0,3,7,2210
4345300050,20140617T000000,294999.0,,2.5,1660,9760,2.0,0,0,3,7,1660
6143000020,20141027T000000,175000.0,,1.75,1910,17003,1.5,0,0,4,8,1910
6143000020,20150406T000000,299000.0,3.0,1.75,1910,17003,1.5,0,0,4,8,1910
111000190,20150209T000000,146000.0,2.0,1.0,780,9750,,0,0,3,6,780
5306100255,20141105T000000,290000.0,3.0,,1650,10336,1.0,0,0,3,7,1500
1370803180,20140808T000000,1776000.0,,3.25,3230,7800,2.0,0,3,3,10,3230
5249803745,20140529T000000,367500.0,2.0,1.0,810,4800,1.0,0,0,3,6,810
2787250080,20150327T000000,535000.0,4.0,2.5,2750,15099,2.0,0,0,3,8,2750
8656300345,20140805T000000,334999.0,3.0,2.5,1650,13816,2.0,0,0,3,7,1650
582000185,20140821T000000,655000.0,,1.75,1960,5520,1.0,0,0,4,7,1080
191100235,20140603T000000,1298000.0,,,2790,10125,1.5,0,0,5,8,2790
6662410250,20150321T000000,480000.0,4.0,,2230,11200,,0,0,4,7,1300
1053000010,20150421T000000,465000.0,3.0,1.5,1280,4720,,0,0,4,7,850
2473100635,20140508T000000,297950.0,3.0,2.0,1240,10800,,0,0,3,7,1240
7960100050,20150415T000000,590000.0,3.0,2.0,1860,3600,1.5,0,0,3,7,1110
1177000130,20140522T000000,805000.0,,2.75,2410,6000,1.0,0,0,5,8,1410
8732160250,20150120T000000,204250.0,3.0,2.25,1960,7708,1.0,0,0,4,7,1490
3905100630,20140716T000000,500000.0,3.0,2.25,1710,4561,,0,0,4,8,1710
5469501410,20140917T000000,490000.0,4.0,2.5,3480,12696,1.0,0,0,4,9,1980
4107100190,20150324T000000,2500000.0,4.0,,3480,14850,1.0,0,4,3,9,1870
5215200050,20140729T000000,750000.0,3.0,2.5,2960,69351,2.0,1,3,4,9,2960
4027700006,20150409T000000,405000.0,4.0,,2670,20894,2.0,0,0,3,9,2330
421000500,20140721T000000,209995.0,,,700,7303,1.0,0,0,5,5,700
305010190,20141016T000000,680000.0,4.0,2.5,2830,8399,2.0,0,0,3,9,2830
751000190,20141002T000000,355000.0,3.0,1.75,1120,7740,1.0,0,0,4,6,860
1446400715,20150422T000000,280000.0,2.0,1.0,1310,6600,1.0,0,0,3,6,1310
4027701284,20140605T000000,385000.0,,,1710,11500,,0,0,3,7,1210
6072000380,20140701T000000,505000.0,4.0,2.75,2200,9778,1.0,0,0,4,8,1100
7212651100,20140822T000000,429900.0,4.0,,3310,8897,2.0,0,0,3,9,2380
6977000080,20140721T000000,560000.0,4.0,2.5,2280,9874,,0,0,3,9,2280
8651440780,20140929T000000,231000.0,3.0,2.0,1640,4875,1.0,?,0,4,7,1040
3298701025,20150427T000000,135000.0,2.0,1.0,750,5217,1.0,0,0,4,6,750
475000605,20140623T000000,800000.0,,3.0,3520,4895,1.0,0,0,3,8,1980
1023059430,20141220T000000,420000.0,,2.5,2720,8622,2.0,0,0,3,8,2720
3760000020,20141022T000000,360000.0,3.0,,1660,9600,1.0,0,0,3,7,1660
3905090080,20140530T000000,642000.0,4.0,2.5,2560,8780,2.0,0,0,3,9,2560
339600290,20150406T000000,379950.0,3.0,,1080,5077,1.0,0,0,3,7,1080
9542400010,20140711T000000,745000.0,3.0,,2050,11041,1.5,0,0,5,9,2050
1498303895,20140729T000000,630000.0,4.0,,2670,3240,,0,0,4,9,1780
739820050,20150505T000000,250000.0,,2.5,1730,7200,2.0,0,0,4,7,1730
9238450430,20140624T000000,275000.0,3.0,,990,9798,1.0,0,0,3,7,990
3336000050,20150501T000000,435000.0,6.0,3.0,3560,4290,1.0,0,0,4,7,1780
5269200050,20150305T000000,175000.0,,,700,8174,1.0,0,0,3,5,700
1982200430,20140612T000000,560000.0,4.0,1.75,1880,3880,1.5,0,0,4,7,1090
3763300005,20140520T000000,325000.0,4.0,2.25,1870,9680,1.0,0,0,4,7,1170
1336800185,20140617T000000,1185000.0,3.0,2.75,2500,5568,2.0,0,0,5,9,2500
1561910190,20140627T000000,399950.0,,2.5,2570,10431,,0,0,3,9,2570
5415350480,20140617T000000,752000.0,4.0,2.5,2940,10382,,0,0,4,9,2940
1126059108,20150423T000000,1200000.0,,,3930,43560,2.0,0,0,3,10,3930
3818700185,20140925T000000,400000.0,4.0,1.5,2150,11026,,0,0,4,7,2150
7883601155,20140530T000000,240000.0,3.0,2.0,1330,6000,1.0,0,0,4,7,630
7559600430,20141111T000000,640000.0,,2.5,3220,4759,2.0,0,0,3,8,3220
3449820380,20150402T000000,564450.0,3.0,2.5,2710,6174,2.0,0,0,3,9,2710
1523069022,20150506T000000,300000.0,,1.5,1630,82764,1.0,0,0,4,6,1630
7569450480,20150317T000000,286000.0,3.0,2.5,1680,4226,,0,0,3,8,1680
7202340190,20150219T000000,531800.0,3.0,2.5,1930,5344,2.0,0,0,3,7,1930
8651710190,20141024T000000,502000.0,4.0,2.25,2140,10943,1.0,0,0,3,7,1550
5450900010,20140821T000000,993500.0,,2.25,4070,23321,2.0,0,0,4,10,4070
2201500980,20141020T000000,450000.0,3.0,1.0,1350,10000,,0,0,4,7,1350
2624079028,20141027T000000,997950.0,4.0,,4270,117176,2.0,0,0,3,9,4270
3095000185,20141013T000000,526000.0,3.0,1.0,1320,5250,1.5,0,0,5,7,1320
4476400275,20150114T000000,335000.0,3.0,,2100,8298,,0,0,4,7,1230
8018600980,20141203T000000,187250.0,,,710,14700,1.0,0,0,5,6,710
7173700591,20140811T000000,735000.0,,,2350,6000,1.0,0,0,5,7,1020
2568800290,20150218T000000,425000.0,3.0,1.0,1180,8400,1.0,0,0,3,7,1180
5111400086,20140512T000000,110000.0,3.0,,1250,53143,,0,0,5,6,1250
1079350020,20140821T000000,305000.0,3.0,2.0,1490,7697,1.0,0,0,3,7,1490
88000591,20150414T000000,212000.0,3.0,,1000,9450,,0,0,3,6,1000
2524049108,20150512T000000,1380000.0,5.0,,4050,18827,1.0,0,2,4,10,2150
1552800280,20140918T000000,298950.0,,2.25,2300,11505,1.0,0,0,3,8,1300
2423020010,20150316T000000,525000.0,3.0,1.75,1330,8136,1.0,?,0,4,7,1330
629410130,20140514T000000,707000.0,,3.25,3200,7081,2.0,0,0,3,9,3200
4139440480,20140626T000000,695000.0,3.0,,2590,12063,,0,0,3,10,2590
4139440480,20141201T000000,796500.0,3.0,,2590,12063,,0,0,3,10,2590
7016300050,20140723T000000,420000.0,4.0,,2030,8100,,0,0,3,7,1150
3425059099,20140625T000000,625000.0,,2.5,2700,21208,1.0,0,0,4,8,1950
9541600280,20140823T000000,620000.0,3.0,1.75,1670,9900,1.0,0,0,4,8,1670
3025300225,20141031T000000,1450000.0,5.0,2.75,3090,19865,,0,0,4,9,3090
7214770020,20150409T000000,549950.0,5.0,,2650,54380,2.0,0,0,3,9,2650
7227801630,20150227T000000,275000.0,4.0,2.0,1440,10920,1.0,0,0,3,5,1440
7284900098,20140924T000000,705000.0,3.0,2.5,2820,7200,1.0,0,3,3,9,1780
7696630080,20140506T000000,197000.0,3.0,1.75,1690,7735,,0,0,4,7,1060
3235390010,20150505T000000,265000.0,3.0,1.75,1420,8126,1.0,0,0,3,8,1420
2966800010,20141120T000000,297000.0,4.0,1.75,1790,5341,1.0,0,0,4,7,1050
6600410290,20140819T000000,207500.0,3.0,1.75,1320,12528,1.0,0,0,4,7,1320
6300500479,20140819T000000,410000.0,,,1509,1418,3.0,0,0,3,8,1509
1450900020,20141003T000000,268000.0,,,1610,8416,,0,0,3,7,1610
1284000010,20140805T000000,330000.0,4.0,1.75,1550,50094,1.0,?,3,4,6,1550
3626039028,20140818T000000,417500.0,3.0,,1160,7491,,0,0,4,6,1160
7856560380,20140804T000000,760000.0,,2.25,2500,8500,,0,0,4,8,2500
2770604346,20140705T000000,499000.0,,2.5,1540,1326,3.0,0,0,3,8,1390
9202650130,20140618T000000,620000.0,,2.5,1910,7683,,0,0,3,8,1910
8700100010,20140710T000000,315000.0,,2.5,2340,6837,2.0,0,0,3,7,2340
4045750010,20150409T000000,624950.0,,2.5,2060,4730,2.0,0,0,4,8,2060
5706201470,20150428T000000,525000.0,3.0,,1960,12350,,0,0,4,7,1960
8835210130,20140808T000000,300000.0,,,1150,3927,2.0,0,0,3,7,1150
8731990440,20150310T000000,299900.0,4.0,2.75,2330,7200,,0,0,4,8,1560
5540000050,20140612T000000,299000.0,3.0,2.5,2210,10119,1.0,0,0,4,7,1450
2470200020,20140514T000000,1880000.0,4.0,,3260,19542,,0,0,4,10,2170
9500900430,20140613T000000,265000.0,4.0,,1900,10588,1.0,0,0,5,6,1900
3024089049,20140609T000000,280000.0,2.0,1.75,1610,158558,1.5,0,0,2,6,1610
6600410170,20140528T000000,124740.0,,1.0,1340,15600,1.0,0,0,4,6,1340
7796000095,20150106T000000,1085000.0,3.0,2.75,3170,34850,1.0,0,0,5,9,3170
1338600225,20140528T000000,1970000.0,,3.5,4440,6480,2.0,0,3,5,10,3140
316000190,20150215T000000,219000.0,4.0,1.0,1370,5339,1.5,0,0,4,6,1370
9276200190,20150416T000000,569950.0,,1.0,1420,6250,1.5,0,0,4,8,1420
1447600285,20140609T000000,212500.0,2.0,2.0,1030,21712,1.0,0,0,4,6,1030
5307100280,20140811T000000,680000.0,,2.25,1820,8316,,0,0,5,7,1320
1338800280,20140929T000000,1457000.0,4.0,1.5,2650,6900,2.0,0,0,4,9,2400
3211200420,20140618T000000,300000.0,,,910,7700,1.0,0,0,4,7,910
2770604082,20150310T000000,629950.0,,2.5,1680,1683,,0,0,3,9,1120
7334600280,20141202T000000,349900.0,2.0,1.75,1550,9230,1.0,0,0,3,6,970
5406500440,20140812T000000,690000.0,4.0,,2780,6235,2.0,0,0,3,8,2780
1235100328,20150225T000000,1454000.0,5.0,,4070,11334,2.0,0,0,3,10,4070
4141010050,20150121T000000,1288000.0,3.0,2.5,3240,12625,,0,0,3,11,3240
9510310280,20140709T000000,696000.0,4.0,,3650,38546,2.0,0,0,3,9,2550
725069102,20150330T000000,650000.0,3.0,2.25,2180,60112,2.0,0,0,3,8,2180
8562901350,20140812T000000,640000.0,3.0,3.5,2480,10800,2.0,0,0,3,8,2480
1442700430,20140808T000000,499950.0,5.0,2.5,3180,23809,1.0,0,0,3,9,3180
6806300980,20141223T000000,490000.0,,2.5,3630,8387,2.0,0,0,3,10,3630
8562740290,20141010T000000,685000.0,5.0,,3160,5635,2.0,0,0,3,9,3160
7454001405,20150403T000000,387500.0,,1.0,1370,7140,2.0,0,0,3,6,1370
952007141,20150421T000000,401750.0,,1.5,1070,1236,,0,0,3,8,1000
1545806720,20140826T000000,254950.0,4.0,2.0,2180,8800,,0,0,5,7,1170
5561300980,20150320T000000,500000.0,4.0,2.25,2420,36680,2.0,0,0,4,8,2420
9348700480,20140715T000000,856500.0,4.0,,3290,8147,2.0,0,0,3,10,3290
1868900285,20140523T000000,552000.0,3.0,1.0,1430,5000,1.0,0,0,4,6,1080
8651720470,20140910T000000,506500.0,4.0,,1890,7200,1.0,0,0,4,7,1500
3904950190,20140527T000000,500000.0,3.0,2.25,1760,4539,2.0,0,0,3,8,1760
5300200050,20140729T000000,280000.0,,,2230,10160,,0,0,3,7,1400
7334501300,20150306T000000,308000.0,3.0,,1630,11475,1.0,0,0,4,7,1330
8078350280,20150205T000000,613500.0,3.0,2.5,2350,7035,2.0,0,0,3,8,2350
4068300280,20140708T000000,255000.0,,1.75,1550,9720,1.0,0,0,3,7,1050
2625079030,20141028T000000,545000.0,,2.5,3550,136343,2.0,0,0,3,10,3550
1024069063,20140923T000000,620000.0,4.0,2.5,2720,34498,1.0,0,0,5,7,1360
3624039102,20141025T000000,450000.0,3.0,1.75,1740,6800,,0,0,4,7,1740
8025700460,20150508T000000,279000.0,4.0,1.75,1840,7275,1.0,0,0,3,7,1090
8956000460,20150123T000000,625000.0,,,2010,3200,2.0,0,0,3,9,2010
2329800630,20140527T000000,274950.0,3.0,1.75,1670,7415,,0,0,3,7,1320
2491200050,20141023T000000,423000.0,,,1820,6038,1.0,0,0,4,7,1040
6181700250,20150226T000000,350000.0,2.0,1.0,720,5820,1.0,0,1,5,6,720
2460500020,20150330T000000,305000.0,,1.75,2370,10140,1.0,0,0,3,7,1460
7893801760,20141117T000000,368000.0,,1.75,2120,11340,1.0,0,3,4,7,1060
5259800440,20140926T000000,232000.0,,1.75,1290,6604,1.0,0,0,3,7,1290
7338402850,20141126T000000,250000.0,,3.0,1800,2500,,0,0,3,7,1800
1423910130,20150211T000000,220000.0,,1.75,1230,8917,1.0,0,0,4,7,1230
2769602135,20140813T000000,435000.0,3.0,,1380,2500,1.0,0,0,3,7,750
4365200425,20140624T000000,350000.0,,,740,7680,1.0,0,0,4,6,740
2473380920,20140813T000000,206325.0,5.0,,1720,10202,1.5,0,0,3,7,1720
2473380920,20150227T000000,339000.0,5.0,2.5,1720,10202,1.5,0,0,3,7,1720
2787700630,20150318T000000,399000.0,,2.5,2100,7355,,0,0,5,7,2100
6917700305,20150219T000000,529000.0,2.0,1.0,1210,7667,1.0,0,0,3,6,900
7215720420,20150304T000000,640000.0,,2.5,2210,7722,,0,0,3,9,2210
2856100250,20141106T000000,735000.0,,2.5,2470,2550,3.0,0,0,3,8,2470
9421500130,20140616T000000,378000.0,5.0,2.5,2760,8015,1.0,0,0,4,8,1600
1250201640,20140507T000000,775000.0,3.0,2.0,2540,7200,,0,3,4,8,1600
5316100920,20140725T000000,2250000.0,3.0,4.25,5150,7800,2.5,0,2,3,11,4170
6813600605,20150128T000000,1350000.0,,4.5,3420,7440,3.0,0,0,3,9,3420
1974300020,20140827T000000,380000.0,4.0,,2270,11500,,0,0,3,8,1540
1974300020,20150218T000000,624900.0,4.0,,2270,11500,1.0,0,0,3,8,1540
3630020380,20141107T000000,379770.0,,,1470,1779,2.0,0,0,3,8,1160
