id,Reviews,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
9034,15068,0,Everyone,Sports,"June 19, 2018",3.4,2.3 and up
9035,46,0,Everyone,Tools,"May 18, 2018",2.0.402,4.1 and up
9036,449,0,Teen,Casual,"February 16, 2018",1.5,4.0 and up
9037,636,0,Everyone,,"June 21, 2018",1.21,4.0.3 and up
9038,27,0,Everyone,Tools,"April 28, 2016",1.131,3.2 and up
9039,1894,0,Mature 17+,Simulation,"April 22, 2016",1.441,2.3 and up
9040,7,$0.99,Everyone,Puzzle,"July 6, 2017",1.2,4.1 and up
9041,67,0,Everyone,Simulation,"August 4, 2018",1.7,4.1 and up
9042,238,0,Everyone 10+,Medical,"January 7, 2018",Varies with device,Varies with device
9043,16,0,Everyone,Simulation;Education,"July 29, 2018",1.1.1,4.0 and up
9044,17,0,Everyone,Simulation,"July 14, 2018",1.0,4.1 and up
9045,182,0,Everyone,Simulation,"July 11, 2018",2.0,4.1 and up
9046,28,$2.99,Everyone,Sports,"March 28, 2017",1.0.3,1.5 and up
9047,14,0,Everyone,Simulation,"August 6, 2018",1.5,4.0.3 and up
9048,23,0,Everyone,Simulation,"August 6, 2018",1.6,4.0 and up
9049,127,0,Everyone,,"March 11, 2014",1.0.9,2.2 and up
9050,33,0,Everyone,Simulation,"August 6, 2018",1.5,4.0.3 and up
9051,51,0,Everyone,,"May 10, 2016",3.0,4.1 and up
9052,64,0,Everyone,Simulation,"July 27, 2018",3.0,4.1 and up
9053,2,0,Everyone,Puzzle,"October 9, 2017",1,4.1 and up
9054,4,0,Everyone,Action,"June 23, 2018",Varies with device,Varies with device
9055,1,$2.99,Everyone,,"May 31, 2016",1.02,2.3 and up
9056,6,0,Everyone,Medical,"August 4, 2018",Human Dx,6.0 and up
9057,4,$1.99,Teen,Action,"August 15, 2013",1.05,2.2 and up
9058,5,$0.99,Everyone,,"March 20, 2015",2.0,3.0 and up
9059,0,$0.99,Everyone,,"July 26, 2018",1.7,6.0 and up
9060,5,0,Everyone,Tools,"June 16, 2015",0.0.1,2.3.3 and up
9061,13,$0.99,Everyone,Simulation,"September 16, 2016",1.0.5,4.0.3 and up
9062,6,0,Everyone,Health & Fitness,"July 19, 2017",1.7.10713 (281),4.4 and up
9063,35,0,Everyone,,"August 4, 2018",1.6,4.1 and up
9064,5,$1.49,Everyone,,"May 20, 2014",1.7,2.0.1 and up
9065,8,$3.99,Everyone,,"January 19, 2018",Varies with device,Varies with device
9066,46,$2.99,Everyone,,"January 29, 2018",1.0.6,2.3 and up
9067,131,0,Everyone,Medical,"September 25, 2017",5.0,4.4 and up
9068,215,0,Everyone,,"April 18, 2011",1.0,2.1 and up
9069,9,0,Everyone,Lifestyle,"September 20, 2016",1.01,4.1 and up
9070,6,0,Everyone,Education,"July 3, 2017",1.0,2.3 and up
9071,172,0,Everyone,Tools,"June 20, 2018",Varies with device,Varies with device
9072,3,0,Everyone,Education,"February 14, 2017",1.0.1702140017,4.1 and up
9073,30,0,Everyone,,"June 7, 2017",1.2.2,4.1 and up
9074,37,0,Everyone,Education,"July 28, 2018",1.0.32.1,4.1 and up
9075,0,0,Everyone,Health & Fitness,"August 6, 2018",4.4.1,4.1 and up
9076,1,0,Everyone,Lifestyle,"March 5, 2018",1.0.3,4.0 and up
9077,8,0,Everyone,Personalization,"January 6, 2018",2.6,4.1 and up
9078,8,0,Everyone,Travel & Local,"October 21, 2015",0.0.9,4.0 and up
9079,2,0,Everyone,Business,"January 17, 2018",1.1.0,4.0 and up
9080,152,0,Everyone,Entertainment,"November 28, 2015",1.0,2.2 and up
9081,395,0,Teen,Action,"November 24, 2017",1.4,2.3 and up
9082,969,0,Everyone,,"July 20, 2018",2.9.1,2.3.3 and up
9083,1763,$1.49,Everyone,Simulation;Pretend Play,"June 25, 2018",3.9.9,4.1 and up
9084,1,0,Everyone,Photography,"October 19, 2016",3.0.6.2,4.0 and up
9085,237,0,Everyone,Personalization,"July 30, 2018",1.279.13.93,4.0.3 and up
9086,632,0,Everyone,Simulation,"July 20, 2018",1.4,4.1 and up
9087,167,0,Everyone,Tools,"November 8, 2017",1.0,4.0.3 and up
9088,4,0,Everyone,,"August 22, 2017",1.1,4.1 and up
9089,120852,0,Teen,Action,"October 24, 2017",1.1,4.0.3 and up
9090,8,0,Everyone,Education,"August 7, 2018",1.0.2,4.1 and up
9091,3032,0,Everyone,Casual,"December 18, 2017",1.2.3,4.0 and up
9092,1185,0,Everyone,Education,"April 11, 2017",5.3.0,4.0.3 and up
9093,2807,0,Everyone,Productivity,"December 15, 2016",0.74 11.12.2016,4.0.3 and up
9094,2318,0,Everyone,News & Magazines,"December 13, 2014",2.3,2.3 and up
9095,289,0,Everyone,Travel & Local,"March 13, 2018",2.6.3,4.2 and up
9096,642,0,Everyone,Finance,"April 27, 2018",2018-04-27,4.0 and up
9097,14,$0.99,Everyone,Puzzle,"April 22, 2017",1.2,2.3 and up
9098,59,0,Everyone,Shopping,"February 1, 2018",1.0.3-DzMobile,4.0.3 and up
9099,488,0,Everyone,Communication,"November 19, 2015",6.2.3,3.0 and up
9100,2058,0,Everyone,,"May 15, 2017",3.0.2,4.0 and up
9101,187,0,Everyone,,"July 29, 2017",0.0.7,Varies with device
9102,0,$5.99,Everyone,Finance,"July 8, 2018",1.0,4.2 and up
9103,57,0,Everyone,Travel & Local,"March 10, 2018",2018-03,4.0 and up
9104,457,0,Everyone,Productivity,"May 6, 2014",1.2,2.1 and up
9105,0,$28.99,Everyone,,"July 12, 2018",1.0,4.2 and up
9106,1238,0,Everyone,Weather,"December 17, 2014",1.1.6,2.3 and up
9107,83,0,Everyone,Video Players & Editors,"May 16, 2018",4.6,4.1 and up
9108,331,0,Everyone,Shopping,"August 10, 2017",2.51,4.0.3 and up
9109,146,0,Everyone,News & Magazines,"July 16, 2016",2.4,2.3 and up
9110,6,0,Everyone,,"May 4, 2017",1.0,2.3 and up
9111,24,0,Teen,,"September 21, 2017",1.0.4,4.1 and up
9112,10355,0,Teen,Shopping,"June 19, 2018",1.5.1,4.0 and up
9113,994,0,Everyone,,"May 18, 2018",6.0.0,5.0 and up
9114,3,0,Everyone,Social,"July 19, 2017",1.0,4.0 and up
9115,3606,0,Everyone,Tools,"June 24, 2018",1.22.1,4.4 and up
9116,4,0,Everyone,Finance,"November 10, 2016",1.0,2.3 and up
9117,131,0,Everyone,Health & Fitness,"April 1, 2016",1.06,1.6 and up
9118,238,0,Everyone,Education,"November 18, 2016",6.0.0.0,4.1 and up
9119,2,0,Teen,Health & Fitness,"November 13, 2017",1.0,2.3.3 and up
9120,8,0,Teen,,"March 14, 2018",1.0,4.1 and up
9121,26,0,Everyone,,"May 29, 2017",1.0.0,4.0 and up
9122,38,0,Everyone,Education,"May 25, 2018",Varies with device,Varies with device
9123,17,0,Everyone,Board,"August 27, 2017",1.0,4.1 and up
9124,40,0,Everyone,Education,"June 13, 2018",4.0,4.0.3 and up
9125,1060,0,Everyone,Entertainment,"February 17, 2018",0.35,4.0.3 and up
9126,16,0,Everyone,Education,"December 21, 2016",2.0,4.0 and up
9127,125,0,Everyone,Medical,"June 7, 2018",12,4.0.3 and up
9128,417,0,Everyone,Tools,"April 26, 2018",3.0,4.2 and up
9129,26,0,Everyone,Medical,"November 6, 2016",1.0.7,4.1 and up
9130,114,0,Everyone,Travel & Local,"October 31, 2016",2.0,4.0 and up
9131,268,0,Everyone,Tools,"February 21, 2018",3.0.0,4.1 and up
9132,16,0,Everyone,Shopping,"March 3, 2018",1.0.0,4.0.3 and up
9133,188,0,Everyone,Finance,"July 28, 2018",2.5,4.2 and up
9134,30,0,Everyone,News & Magazines,"July 30, 2015",1.8,4.0 and up
9135,625,0,Everyone,,"March 30, 2018",2.10,4.0 and up
9136,10,0,Everyone,Communication,"April 28, 2016",1.0,2.3 and up
9137,1,0,Everyone,,"November 19, 2017",1.0,4.3 and up
9138,0,0,Teen,,"June 13, 2018",1.1,4.2 and up
9139,580,0,Everyone,Entertainment,"December 19, 2012",1.3,2.1 and up
9140,0,0,Everyone,Productivity,"July 31, 2018",1.0.6,4.1 and up
9141,2371338,0,Teen,Sports,"July 24, 2017",1.9.3097721,2.3.3 and up
9142,1690802,0,Everyone,Sports,"May 21, 2018",2.3.1,4.0 and up
9143,3344300,0,Everyone 10+,,"July 24, 2018",2.12.1,4.1 and up
9144,354454,0,Everyone,,"July 2, 2018",6.4.0,4.1 and up
9145,1455952,0,Everyone,Sports;Action & Adventure,"May 15, 2018",4.3.6,4.0 and up
9146,282727,0,Everyone,Sports,"December 7, 2017",18.0.5.172734,4.4 and up
9147,636995,0,Teen,Casual,"July 31, 2018",4.34.0,4.0.3 and up
9148,567632,0,Everyone 10+,Casual,"June 12, 2018",6.8.1,4.1 and up
9149,0,0,Everyone 10+,Strategy,"June 28, 2018",Varies with device,Varies with device
9150,1461698,0,Everyone 10+,,"May 21, 2018",0.12.334385,4.1 and up
9151,69574,0,Everyone 10+,Strategy,"May 24, 2018",1.8.91,4.1 and up
9152,32344,$0.99,Everyone,,"October 21, 2016",1.3.12,3.0 and up
9153,199808,0,Everyone,Puzzle,"June 14, 2018",3.0.10,3.0 and up
9154,203101,0,Everyone,Casual,"May 31, 2018",Varies with device,4.1 and up
9155,56444,$4.99,Everyone,Sports;Action & Adventure,"February 8, 2017",04.00.40,2.3 and up
9156,12,0,Everyone,,"November 3, 2017",1.4,4.0.3 and up
9157,201631,0,Everyone,Puzzle,"June 1, 2018",4.4.4,4.1 and up
9158,32600,0,Everyone,Casual,"February 22, 2017",1.4.10,4.1 and up
9159,93870,0,Everyone,Strategy,"February 3, 2016",1.0.6,4.0 and up
9160,222664,0,Everyone,Puzzle,"August 1, 2018",2.6.0.125,4.0.3 and up
9161,166251,0,Everyone,,"December 11, 2017",2.16.0,4.0.3 and up
9162,70389,0,Teen,,"May 9, 2018",5.3.1,2.3.3 and up
9163,172281,0,Everyone,,"August 1, 2018",5.27.0.729,4.1 and up
9164,567984,0,Everyone,,"July 16, 2018",1.7.3b,4.0.3 and up
9165,820577,0,Everyone,,"January 25, 2017",3.3.118003,4.4 and up
9166,32496,$0.99,Teen,,"July 3, 2018",5.3.3,2.3 and up
9167,2903386,0,Mature 17+,Action,"July 24, 2018",3.2.1c,4.0 and up
9168,85484,0,Everyone,Puzzle;Brain Games,"August 2, 2018",2.17.1,4.1 and up
9169,4490,0,Everyone 10+,Action,"September 21, 2017",1.18.1,4.1 and up
9170,1995,0,Everyone,,"June 28, 2016",1.2.2,4.4 and up
9171,38419,$0.99,Everyone 10+,,"August 3, 2018",2.3.24,4.1 and up
9172,42767,0,Everyone,Sports,"July 26, 2018",2.0.5,4.3 and up
9173,140658,0,Everyone,Racing,"August 1, 2018",1.21.2,4.3 and up
9174,33178,0,Everyone,Casual,"February 2, 2015",1.0.5,4.3 and up
9175,585564,0,Everyone,Sports,"June 1, 2018",1.5.0,4.0.3 and up
9176,33,0,Everyone,,"November 18, 2017",1.0,4.0 and up
9177,1172,0,Everyone,Education,"October 9, 2017",1.1.2,4.1 and up
9178,97,0,Everyone,Travel & Local,"January 27, 2016",1.6,4.0 and up
9179,1,0,Teen,Photography,"February 1, 2017",1.0,4.1 and up
9180,6,0,Everyone,Business,"June 7, 2018",1.2.7,4.2 and up
9181,0,0,Everyone,Business,"June 15, 2018",5.29.02,5.0 and up
9182,8,0,Everyone,,"May 2, 2018",18.1.79,5.0 and up
9183,2915,0,Everyone,,"November 3, 2017",1.0.2,4.4 and up
9184,6,0,Everyone,Sports,"May 25, 2018",2.2.1,4.4 and up
9185,410,0,Everyone,Personalization,"April 20, 2018",33.0,4.0.3 and up
9186,4,0,Everyone,,"May 15, 2018",1.2,4.1 and up
9187,3930,0,Everyone,Productivity,"March 22, 2018",3.0.0,4.0 and up
9188,23,0,Everyone,Social,"April 26, 2018",1.0,4.1 and up
9189,9,0,Everyone,,"February 11, 2018",1.7.8,4.0.3 and up
9190,7,0,Teen,Social,"July 13, 2018",2.0,4.0.3 and up
9191,0,0,Teen,Entertainment,"May 17, 2017",1.0,4.1 and up
9192,318142,0,Teen,,"August 3, 2018",Varies with device,Varies with device
9193,5341,0,Teen,Action,"April 30, 2014",1.0,4.0 and up
9194,11,0,Everyone,Books & Reference,"April 13, 2018",9.4.7.6,4.0 and up
9195,3,0,Teen,,"July 11, 2018",2.0,4.0 and up
9196,24,0,Everyone,Finance,"April 18, 2018",17.25.11,4.1 and up
9197,155,0,Everyone,,"July 30, 2018",1.0.0,4.0.3 and up
9198,37,0,Everyone,,"November 16, 2017",1.0.0,4.0.3 and up
9199,0,0,Everyone,Business,"May 10, 2018",5.1,4.1 and up
9200,2,0,Teen,,"November 16, 2017",1.4,3.0 and up
9201,1111,0,Everyone,Entertainment,"June 5, 2018",3.6.1,4.1 and up
9202,0,0,Everyone,Lifestyle,"October 19, 2017",1.0,4.0.3 and up
9203,28,0,Teen,Finance,"January 29, 2018",1,3.0 and up
9204,1777,0,Everyone,Business,"May 18, 2014",1.0,2.2 and up
9205,2,0,Everyone,,"March 3, 2018",2.0,4.0.3 and up
9206,1,0,Everyone,Beauty,"August 30, 2017",1.0,2.2 and up
9207,0,$0.99,Everyone,Books & Reference,"June 17, 2015",0.1,2.3 and up
9208,8,0,Everyone,Tools,"August 7, 2018",1.0.1,5.0 and up
9209,28,0,Everyone,Tools,"October 19, 2017",1.3,4.1 and up
9210,0,0,Everyone,,"July 9, 2018",4.2.2,4.1 and up
9211,0,0,Everyone,Travel & Local,"June 30, 2018",1.0.1,4.2 and up
9212,159,$10.99,Teen,Role Playing,"April 26, 2018",2.12,2.3 and up
9213,216,0,Everyone,Tools,"November 9, 2014",2.0,1.0 and up
9214,16,0,Everyone,Tools,"August 7, 2018",1.0,5.0 and up
9215,627,0,Everyone,,"February 21, 2017",6.0,4.0 and up
9216,549,0,Everyone,Sports,"March 3, 2018",2.1.4,4.0 and up
9217,3429,0,Everyone,,"March 8, 2018",1.10.279.2,4.2 and up
9218,1730,0,Everyone,Productivity,"February 1, 2018",1.5,4.1 and up
9219,1,0,Everyone,Business,"July 31, 2018",1.10,4.4 and up
9220,73,0,Everyone,Lifestyle,"December 21, 2016",8.0,2.3 and up
9221,47,$14.99,Everyone,Tools,"June 3, 2014",3.1,1.6 and up
9222,30350,0,Everyone,Communication,"January 16, 2018",10.0.0,4.1 and up
9223,55408,0,Everyone,,"January 8, 2018",Varies with device,Varies with device
9224,10,0,Everyone,Books & Reference,"November 10, 2017",1.0,4.0.3 and up
9225,7,0,Teen,,"July 21, 2018",2.1,4.0 and up
9226,633,0,Everyone,Tools,"October 21, 2016",6.7,2.3 and up
9227,1611,0,Everyone,Tools,"August 6, 2018",5.0,4.4 and up
9228,20,$1.99,Everyone,,"December 29, 2014",2.1,3.0 and up
9229,13,0,Everyone,Lifestyle,"May 9, 2017",1.17.0.0,2.3.3 and up
9230,48,0,Everyone,Books & Reference,"March 27, 2018",1.0,3.0 and up
9231,45,0,Everyone,Business,"June 18, 2017",1.0,2.3 and up
9232,0,0,Everyone,Business,"November 20, 2016",1.02,4.1 and up
9233,184,0,Everyone,,"August 12, 2014",1.1,2.3 and up
9234,3776,0,Everyone,Education,"July 24, 2017",8.07.021,4.0 and up
9235,3,0,Everyone,Productivity,"July 9, 2018",1.12,5.0 and up
9236,0,0,Everyone,Lifestyle,"November 11, 2016",1.0,4.1 and up
9237,9,0,Everyone,Sports,"July 26, 2018",3.9.13,4.4 and up
9238,2,0,Everyone,,"June 13, 2018",8.3.13.6,4.1 and up
9239,14,0,Everyone,,"December 18, 2017",1.278.0037,2.3.3 and up
9240,12,0,Everyone,Productivity,"February 24, 2017",1.2,4.0.3 and up
9241,1,0,Everyone,Entertainment,"April 7, 2018",8.1,4.0.3 and up
9242,162,0,Everyone,Productivity,"May 14, 2018",3.0.21,4.0 and up
9243,62,0,Everyone,,"November 13, 2017",1.1.3,4.1 and up
9244,2,0,Everyone,Tools,"February 12, 2015",1.3,4.0 and up
9245,82,0,Everyone,Books & Reference,"March 27, 2018",2.0,3.0 and up
9246,6,0,Teen,Education,"June 26, 2018",3.8.0,4.1 and up
9247,5,0,Everyone,Tools,"March 30, 2018",1.283.0037,2.3.3 and up
9248,1,0,Everyone,Sports,"May 26, 2015",4.1.1,2.3.3 and up
9249,576,0,Everyone,Lifestyle,"June 7, 2018",1.0.2,4.0 and up
9250,0,0,Everyone,Tools,"July 9, 2018",0.0.44,4.0 and up
9251,2,0,Everyone,Lifestyle,"June 27, 2018",3.5,4.4 and up
9252,1,0,Everyone,Business,"March 15, 2017",1.10,4.0 and up
9253,0,0,Everyone,,"July 24, 2018",1.0.2,4.1 and up
9254,8,0,Everyone,,"February 9, 2018",1.2,4.0.3 and up
9255,3,0,Everyone,Entertainment,"July 13, 2018",erie1.3.23.42-release,4.4 and up
9256,0,0,Everyone,,"December 22, 2016",1.1.2,4.1 and up
9257,7,0,Everyone,Tools,"February 23, 2018",1.283.0037,2.3.3 and up
9258,76,0,Everyone,Sports,"February 12, 2016",4.4,2.1 and up
9259,5,0,Teen,,"July 20, 2018",1.0,4.0 and up
9260,7,0,Everyone,Tools,"January 23, 2018",1.278.0037,2.3.3 and up
9261,13,0,Everyone,Business,"April 23, 2018",1.0,4.0.3 and up
9262,1,0,Everyone,Tools,"February 14, 2018",1.9.8,4.0 and up
9263,0,0,Everyone,,"April 25, 2018",14.01,4.0.3 and up
9264,23,0,Everyone,Education,"August 28, 2017",1.3,4.4 and up
9265,0,0,Everyone,,"July 31, 2018",1.4,4.0.3 and up
9266,5,0,Everyone,,"August 1, 2018",1.11,4.0.3 and up
9267,7,0,Everyone,,"October 21, 2016",1.0.1,4.1 and up
9268,4114,0,Everyone,Education,"July 10, 2018",3.29,4.2 and up
9269,403,0,Teen,,"July 30, 2018",1.7.0.00115,4.1 and up
9270,208,0,Everyone,Education,"June 29, 2018",1.2.1,4.4 and up
9271,89,0,Everyone,Education,"July 23, 2018",1.10.0,4.4 and up
9272,19,0,Everyone,Education,"August 16, 2017",1.0.1.00613,4.1 and up
9273,496,0,Everyone,,"May 4, 2018",2.0.1,4.4 and up
9274,190,0,Everyone,Education,"July 23, 2018",3.0.0.2927,5.0 and up
9275,2210,0,Everyone,Education,"July 24, 2018",3.1.0,5.0 and up
9276,150,0,Everyone,,"June 11, 2018",1.6.0,4.4 and up
9277,279,0,Everyone,Education,"December 25, 2017",1.6.6,4.4 and up
9278,1242,0,Everyone,Education,"April 24, 2018",1.7.0,4.4 and up
9279,435,0,Everyone,Education,"June 21, 2018",3.1.0,4.1 and up
9280,16,0,Everyone,Education,"April 19, 2018",1.6,4.1 and up
9281,268,0,Everyone,Education,"January 25, 2016",1.3.0,4.0 and up
9282,17,0,Teen,Education,"September 15, 2015",1.0.05,4.0 and up
9283,7,0,Teen,,"October 5, 2017",Varies with device,Varies with device
9284,23,0,Everyone,Travel & Local,"June 18, 2018",3.0.7,4.4 and up
9285,0,0,Everyone,Travel & Local,"May 20, 2018",1.1.3,4.4 and up
9286,36,0,Everyone,,"March 20, 2017",Varies with device,Varies with device
9287,26,0,Everyone,Finance,"February 21, 2018",1.0.38,4.0 and up
9288,2,0,Everyone,Education;Education,"October 12, 2017",1.2.2,4.3 and up
9289,204,0,Everyone,Finance,"May 9, 2018",18.1.79,5.0 and up
9290,13,0,Everyone,Education,"June 24, 2016",2.0,4.3 and up
9291,2,0,Everyone,Business,"July 24, 2018",1.29,4.4 and up
9292,5,0,Everyone,Education,"July 10, 2018",1.2,5.0 and up
9293,79,0,Everyone,Education,"May 27, 2015",1.03,3.0 and up
9294,8,0,Everyone,,"January 23, 2017",1.0.5,4.4 and up
9295,2,$9.99,Everyone,Photography,"February 27, 2017",2.8.3.1,2.2 and up
9296,17,0,Everyone,Health & Fitness,"March 12, 2018",1.1.1,4.4 and up
9297,2,0,Everyone,Education,"May 22, 2018",1.0.0,4.1 and up
9298,5,0,Teen,Role Playing,"July 31, 2018",4541.25.51,4.1 and up
9299,3,0,Teen,,"August 7, 2018",Build 54,4.0.3 and up
9300,15,0,Everyone,Business,"September 21, 2016",1.0.1 (1.5.1),4.0 and up
9301,0,0,Everyone,Productivity,"May 8, 2018",1.2,4.2 and up
9302,4,0,Everyone,,"March 23, 2018",7.7.3,4.1 and up
9303,0,0,Everyone,Entertainment,"February 9, 2018",1.0,4.0.3 and up
9304,634,0,Everyone,Finance,"October 4, 2013",2.1.0.9,2.1 and up
9305,5969,$12.99,Everyone,,"June 29, 2018",4.2.4,4.1 and up
9306,19,0,Everyone,Productivity,"September 20, 2017",1.6.1,Varies with device
9307,0,0,Everyone,,"June 7, 2018",1.1.0,4.3 and up
9308,58,0,Everyone,Finance,"May 6, 2018",1.9.0,4.0.3 and up
9309,311,0,Everyone 10+,,"July 15, 2018",2.9.19a,4.2 and up
9310,11,0,Everyone,Education,"July 31, 2018",3.0.18 Fundamental,4.0 and up
9311,4,0,Everyone,,"July 13, 2017",Build 12,2.2 - 7.1.1
9312,27,0,Everyone,Parenting,"October 12, 2017",1.13,4.1 and up
9313,3,0,Everyone,Sports,"July 13, 2017",1.1,4.0.3 and up
9314,22165,0,Everyone,,"June 28, 2018",4.1806.3,4.0 and up
9315,392819,0,Everyone,Role Playing;Action & Adventure,"July 22, 2016",37893,4.0 and up
9316,8,0,Everyone,Productivity,"July 27, 2018",2.0.7,4.1 and up
9317,505,0,Everyone,Board,"December 6, 2014",1.0.28,2.3 and up
9318,322,0,Everyone,Business,"March 28, 2017",2.13,2.2 and up
9319,25,0,Everyone,,"November 27, 2017",7.0,2.3.3 and up
9320,1,0,Teen,Business,"May 30, 2018",0.0.3,4.1 and up
9321,4,0,Everyone,,"July 3, 2018",1.6.07,4.1 and up
9322,3,0,Everyone,Business,"December 19, 2016",Varies with device,Varies with device
9323,1,0,Everyone,,"December 20, 2017",Final,4.0 and up
9324,883,0,Everyone,,"May 5, 2018",3.1.9,4.0 and up
9325,3,0,Everyone,Productivity,"July 1, 2016",4.2,4.0.3 and up
9326,56,$0.99,Everyone,,"December 6, 2014",1.0.28,2.3 and up
9327,105,0,Everyone,,"May 2, 2018",2.5,2.3 and up
9328,29,0,Everyone,Business,"July 5, 2018",2.2.1335,4.1 and up
9329,40,0,Everyone,Tools,"May 12, 2017",0.9.1,3.2 and up
9330,0,0,Everyone,Events,"October 15, 2017",1.0.0,4.0 and up
9331,0,0,Everyone,Social,"April 27, 2016",1.0,4.1 and up
9332,1,0,Everyone,Finance,"April 23, 2018",1.0.0,4.1 and up
9333,17,0,Everyone,Tools,"October 10, 2014",1.8 (2014-10-10 11:10:51 +0400),2.2 and up
9334,0,0,Everyone,Tools,"July 24, 2018",1.0,4.0 and up
9335,2,$2.99,Everyone,Education;Education,"June 12, 2017",2.2.2,2.2 and up
9336,6547,0,Everyone,Books & Reference,"December 8, 2017",4.0.3,4.0.3 and up
9337,42497,0,Teen,Finance,"July 2, 2018",10.1.28.560,4.3 and up
9338,0,$3.99,Everyone,Travel & Local,"January 22, 2017",1.1.1,4.1 and up
9339,24278,0,Everyone,,"December 27, 2017",2.1.2,2.2 and up
9340,3776,0,Everyone,Books & Reference,"February 7, 2018",2.12.0,4.1 and up
9341,91,0,Everyone,,"February 26, 2017",3.8.6,2.2 and up
9342,3,0,Everyone,Lifestyle,"July 29, 2018",1.1.3,4.0.3 and up
9343,256,0,Everyone,Simulation,"July 13, 2018",1.7,4.0 and up
9344,63192,0,Everyone,Simulation;Pretend Play,"July 22, 2016",1.0.0,2.3 and up
9345,7993,0,Everyone,Books & Reference,"November 3, 2017",1.0.6,4.0 and up
9346,1309728,0,Everyone,Casual,"July 11, 2018",Varies with device,Varies with device
9347,20,0,Everyone,Educational,"April 19, 2018",1.0.0,4.0 and up
9348,3946,0,Teen,,"March 30, 2017",1.04,2.3 and up
9349,17453,0,Mature 17+,Racing,"June 1, 2018",1.06,2.3 and up
9350,14773,0,Everyone,Books & Reference,"October 9, 2017",4.1.92,3.0 and up
9351,2282,0,Everyone,Simulation,"February 20, 2018",1.0,4.0 and up
9352,8369,0,Teen,Social,"July 13, 2018",1.8.19106,4.0.3 and up
9353,1506,0,Everyone,Lifestyle,"August 7, 2018",6.5.2,4.4 and up
9354,30008,0,Mature 17+,Racing,"March 30, 2017",1.26,2.3 and up
9355,11002,0,Everyone,Education;Action & Adventure,"May 11, 2017",1.0,4.0.3 and up
9356,47576,0,Everyone 10+,Simulation,"March 1, 2017",1.95,4.0 and up
9357,2533,0,Everyone,Simulation,"February 27, 2018",1.0,4.0 and up
9358,1880,$1.49,Everyone,,"July 1, 2018",6.08,4.3 and up
9359,7379,0,Everyone,Entertainment,"March 28, 2017",1.0,4.4 and up
9360,185382,0,Everyone,,"July 30, 2018",1.0.6,4.4 and up
9361,115,0,Everyone,,"July 13, 2018",1.0,4.0 and up
9362,148405,0,Everyone,,"March 5, 2018",1.6,4.1 and up
9363,20977,0,Everyone,Simulation,"June 18, 2018",1.4.5,4.0 and up
9364,1619,0,Everyone,Entertainment,"October 7, 2017",1.2.1,4.0 and up
9365,78,0,Everyone,Tools,"October 11, 2013",1.2.10,2.2 and up
9366,4,0,Everyone,Personalization,"April 24, 2018",1.0,4.1 and up
9367,10,0,Everyone,Lifestyle,"July 18, 2018",7.2.2,4.1 and up
9368,13,0,Everyone,,"April 6, 2018",3.33,4.1 and up
9369,18,0,Everyone,Medical,"May 12, 2018",1.9,4.0.3 and up
9370,601,0,Everyone,Trivia,"April 3, 2015",1.0.1,2.3 and up
9371,0,0,Everyone,Finance,"October 12, 2017",5.2.12,4.2 and up
9372,1,0,Everyone,,"March 11, 2016",1.0,3.0 and up
9373,13388,0,Everyone,Arcade,"August 24, 2015",2.0.5,2.2 and up
9374,1,0,Everyone,,"May 27, 2015",1.1,4.0 and up
9375,43,0,Everyone,Tools,"October 10, 2017",3.1.8,4.1 and up
9376,35746,0,Everyone,,"December 15, 2017",1.4.3,4.0.3 and up
9377,128,0,Everyone 10+,Strategy,"June 12, 2018",1.50,4.2 and up
