id,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
25640,Turkey2009,,"644,639,902,581",9773.0,Generation X
25641,Turkey2009,,"644,639,902,581",9773.0,Millenials
25642,Turkey2009,,"644,639,902,581",,Silent
25643,Turkey2009,,"644,639,902,581",9773.0,Millenials
25644,Turkey2009,,"644,639,902,581",9773.0,Silent
25645,Turkey2009,,"644,639,902,581",9773.0,Generation X
25646,Turkey2009,,"644,639,902,581",9773.0,Boomers
25647,Turkey2009,,"644,639,902,581",9773.0,Generation Z
25648,Turkey2009,,"644,639,902,581",9773.0,Generation Z
25649,Turkey2010,0.738,"771,901,768,698",,Silent
25650,Turkey2010,0.738,"771,901,768,698",11525.0,Generation X
25651,Turkey2010,0.738,"771,901,768,698",11525.0,Silent
25652,Turkey2010,0.738,"771,901,768,698",11525.0,Generation X
25653,Turkey2010,0.738,"771,901,768,698",11525.0,Millenials
25654,Turkey2010,0.738,"771,901,768,698",11525.0,Silent
25655,Turkey2010,0.738,"771,901,768,698",11525.0,Millenials
25656,Turkey2010,0.738,"771,901,768,698",11525.0,Silent
25657,Turkey2010,0.738,"771,901,768,698",11525.0,Generation X
25658,Turkey2010,0.738,"771,901,768,698",11525.0,Generation X
25659,Turkey2010,0.738,"771,901,768,698",11525.0,Generation Z
25660,Turkey2010,0.738,"771,901,768,698",11525.0,Generation Z
25661,Turkey2011,0.751,"832,523,681,194",12237.0,Silent
25662,Turkey2011,0.751,"832,523,681,194",12237.0,Boomers
25663,Turkey2011,0.751,"832,523,681,194",12237.0,Generation X
25664,Turkey2011,0.751,"832,523,681,194",12237.0,Millenials
25665,Turkey2011,0.751,"832,523,681,194",12237.0,Millenials
25666,Turkey2011,0.751,"832,523,681,194",12237.0,Millenials
25667,Turkey2011,0.751,"832,523,681,194",12237.0,Silent
25668,Turkey2011,0.751,"832,523,681,194",,Millenials
25669,Turkey2011,0.751,"832,523,681,194",12237.0,Generation X
25670,Turkey2011,0.751,"832,523,681,194",12237.0,Boomers
25671,Turkey2011,0.751,"832,523,681,194",12237.0,Generation Z
25672,Turkey2011,0.751,"832,523,681,194",12237.0,Generation Z
25673,Turkey2012,0.756,"873,982,246,102",12671.0,Silent
25674,Turkey2012,0.756,"873,982,246,102",12671.0,Generation X
25675,Turkey2012,0.756,"873,982,246,102",12671.0,Boomers
25676,Turkey2012,0.756,"873,982,246,102",12671.0,Millenials
25677,Turkey2012,0.756,"873,982,246,102",12671.0,Millenials
25678,Turkey2012,0.756,"873,982,246,102",12671.0,Silent
25679,Turkey2012,0.756,"873,982,246,102",12671.0,Millenials
25680,Turkey2012,0.756,"873,982,246,102",12671.0,Millenials
25681,Turkey2012,0.756,"873,982,246,102",12671.0,Generation X
25682,Turkey2012,0.756,"873,982,246,102",,Boomers
25683,Turkey2012,0.756,"873,982,246,102",12671.0,Generation Z
25684,Turkey2012,0.756,"873,982,246,102",12671.0,Generation Z
25685,Turkey2013,0.759,"950,579,413,279",13603.0,Silent
25686,Turkey2013,0.759,"950,579,413,279",13603.0,Boomers
25687,Turkey2013,0.759,"950,579,413,279",13603.0,Generation X
25688,Turkey2013,0.759,"950,579,413,279",13603.0,Millenials
25689,Turkey2013,0.759,"950,579,413,279",,Millenials
25690,Turkey2013,0.759,"950,579,413,279",13603.0,Millenials
25691,Turkey2013,0.759,"950,579,413,279",,Silent
25692,Turkey2013,0.759,"950,579,413,279",,Boomers
25693,Turkey2013,0.759,"950,579,413,279",13603.0,Millenials
25694,Turkey2013,0.759,"950,579,413,279",13603.0,Generation X
25695,Turkey2013,0.759,"950,579,413,279",13603.0,Generation Z
25696,Turkey2013,0.759,"950,579,413,279",13603.0,Generation Z
25697,Turkey2014,0.761,"934,185,915,467",13170.0,Silent
25698,Turkey2014,0.761,"934,185,915,467",,Boomers
25699,Turkey2014,0.761,"934,185,915,467",13170.0,Millenials
25700,Turkey2014,0.761,"934,185,915,467",13170.0,Generation X
25701,Turkey2014,0.761,"934,185,915,467",13170.0,Millenials
25702,Turkey2014,0.761,"934,185,915,467",13170.0,Millenials
25703,Turkey2014,0.761,"934,185,915,467",13170.0,Silent
25704,Turkey2014,0.761,"934,185,915,467",13170.0,Boomers
25705,Turkey2014,0.761,"934,185,915,467",13170.0,Generation X
25706,Turkey2014,0.761,"934,185,915,467",13170.0,Millenials
25707,Turkey2014,0.761,"934,185,915,467",,Generation Z
25708,Turkey2014,0.761,"934,185,915,467",13170.0,Generation Z
25709,Turkey2015,,"859,796,872,794",11961.0,Silent
25710,Turkey2015,,"859,796,872,794",11961.0,Boomers
25711,Turkey2015,,"859,796,872,794",11961.0,Millenials
25712,Turkey2015,,"859,796,872,794",11961.0,Generation X
25713,Turkey2015,,"859,796,872,794",11961.0,Millenials
25714,Turkey2015,,"859,796,872,794",11961.0,Millenials
25715,Turkey2015,,"859,796,872,794",11961.0,Silent
25716,Turkey2015,,"859,796,872,794",11961.0,Millenials
25717,Turkey2015,,"859,796,872,794",11961.0,Generation X
25718,Turkey2015,,"859,796,872,794",11961.0,Boomers
25719,Turkey2015,,"859,796,872,794",11961.0,Generation Z
25720,Turkey2015,,"859,796,872,794",,Generation Z
25721,Turkmenistan1987,,"2,331,358,820",815.0,G.I. Generation
25722,Turkmenistan1987,,"2,331,358,820",815.0,G.I. Generation
25723,Turkmenistan1987,,"2,331,358,820",815.0,G.I. Generation
25724,Turkmenistan1987,,"2,331,358,820",815.0,Silent
25725,Turkmenistan1987,,"2,331,358,820",815.0,G.I. Generation
25726,Turkmenistan1987,,"2,331,358,820",815.0,Boomers
25727,Turkmenistan1987,,"2,331,358,820",,Generation X
25728,Turkmenistan1987,,"2,331,358,820",815.0,Silent
25729,Turkmenistan1987,,"2,331,358,820",815.0,Generation X
25730,Turkmenistan1987,,"2,331,358,820",,Boomers
25731,Turkmenistan1987,,"2,331,358,820",815.0,Generation X
25732,Turkmenistan1987,,"2,331,358,820",815.0,Generation X
25733,Turkmenistan1988,,"3,010,982,414",1029.0,G.I. Generation
25734,Turkmenistan1988,,"3,010,982,414",1029.0,Silent
25735,Turkmenistan1988,,"3,010,982,414",,G.I. Generation
25736,Turkmenistan1988,,"3,010,982,414",,G.I. Generation
25737,Turkmenistan1988,,"3,010,982,414",1029.0,Boomers
25738,Turkmenistan1988,,"3,010,982,414",1029.0,Generation X
25739,Turkmenistan1988,,"3,010,982,414",1029.0,G.I. Generation
25740,Turkmenistan1988,,"3,010,982,414",1029.0,Silent
25741,Turkmenistan1988,,"3,010,982,414",1029.0,Generation X
25742,Turkmenistan1988,,"3,010,982,414",,Boomers
25743,Turkmenistan1988,,"3,010,982,414",,Generation X
25744,Turkmenistan1988,,"3,010,982,414",1029.0,Generation X
25745,Turkmenistan1989,,"3,006,988,217",1003.0,Silent
25746,Turkmenistan1989,,"3,006,988,217",1003.0,G.I. Generation
25747,Turkmenistan1989,,"3,006,988,217",1003.0,Boomers
25748,Turkmenistan1989,,"3,006,988,217",1003.0,G.I. Generation
25749,Turkmenistan1989,,"3,006,988,217",1003.0,G.I. Generation
25750,Turkmenistan1989,,"3,006,988,217",1003.0,G.I. Generation
25751,Turkmenistan1989,,"3,006,988,217",1003.0,Generation X
25752,Turkmenistan1989,,"3,006,988,217",1003.0,Generation X
25753,Turkmenistan1989,,"3,006,988,217",1003.0,Silent
25754,Turkmenistan1989,,"3,006,988,217",1003.0,Boomers
25755,Turkmenistan1989,,"3,006,988,217",1003.0,Generation X
25756,Turkmenistan1989,,"3,006,988,217",1003.0,Generation X
25757,Turkmenistan1990,,"3,189,539,641",1036.0,G.I. Generation
25758,Turkmenistan1990,,"3,189,539,641",1036.0,G.I. Generation
25759,Turkmenistan1990,,"3,189,539,641",1036.0,Silent
25760,Turkmenistan1990,,"3,189,539,641",,Boomers
25761,Turkmenistan1990,,"3,189,539,641",1036.0,G.I. Generation
25762,Turkmenistan1990,,"3,189,539,641",1036.0,Generation X
25763,Turkmenistan1990,,"3,189,539,641",1036.0,Generation X
25764,Turkmenistan1990,,"3,189,539,641",1036.0,Silent
25765,Turkmenistan1990,,"3,189,539,641",,G.I. Generation
25766,Turkmenistan1990,,"3,189,539,641",1036.0,Boomers
25767,Turkmenistan1990,,"3,189,539,641",1036.0,Generation X
25768,Turkmenistan1990,,"3,189,539,641",1036.0,Generation X
25769,Turkmenistan1991,,"3,208,098,919",,Boomers
25770,Turkmenistan1991,,"3,208,098,919",1014.0,G.I. Generation
25771,Turkmenistan1991,,"3,208,098,919",1014.0,Silent
25772,Turkmenistan1991,,"3,208,098,919",1014.0,Boomers
25773,Turkmenistan1991,,"3,208,098,919",1014.0,Generation X
25774,Turkmenistan1991,,"3,208,098,919",1014.0,Silent
25775,Turkmenistan1991,,"3,208,098,919",1014.0,Generation X
25776,Turkmenistan1991,,"3,208,098,919",1014.0,Boomers
25777,Turkmenistan1991,,"3,208,098,919",1014.0,G.I. Generation
25778,Turkmenistan1991,,"3,208,098,919",1014.0,Boomers
25779,Turkmenistan1991,,"3,208,098,919",,Millenials
25780,Turkmenistan1991,,"3,208,098,919",1014.0,Millenials
25781,Turkmenistan1992,,"3,200,539,816",984.0,Boomers
25782,Turkmenistan1992,,"3,200,539,816",984.0,Boomers
25783,Turkmenistan1992,,"3,200,539,816",984.0,Generation X
25784,Turkmenistan1992,,"3,200,539,816",984.0,G.I. Generation
25785,Turkmenistan1992,,"3,200,539,816",984.0,Generation X
25786,Turkmenistan1992,,"3,200,539,816",984.0,Silent
25787,Turkmenistan1992,,"3,200,539,816",984.0,Silent
25788,Turkmenistan1992,,"3,200,539,816",984.0,G.I. Generation
25789,Turkmenistan1992,,"3,200,539,816",984.0,Boomers
25790,Turkmenistan1992,,"3,200,539,816",984.0,Boomers
25791,Turkmenistan1992,,"3,200,539,816",984.0,Millenials
25792,Turkmenistan1992,,"3,200,539,816",984.0,Millenials
25793,Turkmenistan1993,,"3,179,225,949",954.0,G.I. Generation
25794,Turkmenistan1993,,"3,179,225,949",954.0,Boomers
25795,Turkmenistan1993,,"3,179,225,949",954.0,Silent
25796,Turkmenistan1993,,"3,179,225,949",954.0,Boomers
25797,Turkmenistan1993,,"3,179,225,949",954.0,Silent
25798,Turkmenistan1993,,"3,179,225,949",954.0,Generation X
25799,Turkmenistan1993,,"3,179,225,949",954.0,Generation X
25800,Turkmenistan1993,,"3,179,225,949",,G.I. Generation
25801,Turkmenistan1993,,"3,179,225,949",954.0,Boomers
25802,Turkmenistan1993,,"3,179,225,949",954.0,Boomers
25803,Turkmenistan1993,,"3,179,225,949",954.0,Millenials
25804,Turkmenistan1993,,"3,179,225,949",954.0,Millenials
25805,Turkmenistan1994,,"2,561,118,608",,G.I. Generation
25806,Turkmenistan1994,,"2,561,118,608",,Silent
25807,Turkmenistan1994,,"2,561,118,608",748.0,Boomers
25808,Turkmenistan1994,,"2,561,118,608",,Boomers
25809,Turkmenistan1994,,"2,561,118,608",748.0,Generation X
25810,Turkmenistan1994,,"2,561,118,608",748.0,Silent
25811,Turkmenistan1994,,"2,561,118,608",748.0,Generation X
25812,Turkmenistan1994,,"2,561,118,608",,G.I. Generation
25813,Turkmenistan1994,,"2,561,118,608",748.0,Boomers
25814,Turkmenistan1994,,"2,561,118,608",,Boomers
25815,Turkmenistan1994,,"2,561,118,608",748.0,Millenials
25816,Turkmenistan1994,,"2,561,118,608",748.0,Millenials
25817,Turkmenistan1995,,"2,482,228,440",650.0,Boomers
25818,Turkmenistan1995,,"2,482,228,440",,Silent
25819,Turkmenistan1995,,"2,482,228,440",650.0,Generation X
25820,Turkmenistan1995,,"2,482,228,440",650.0,G.I. Generation
25821,Turkmenistan1995,,"2,482,228,440",650.0,Generation X
25822,Turkmenistan1995,,"2,482,228,440",650.0,Generation X
25823,Turkmenistan1995,,"2,482,228,440",650.0,Silent
25824,Turkmenistan1995,,"2,482,228,440",650.0,Generation X
25825,Turkmenistan1995,,"2,482,228,440",,G.I. Generation
25826,Turkmenistan1995,,"2,482,228,440",650.0,Boomers
25827,Turkmenistan1995,,"2,482,228,440",650.0,Millenials
25828,Turkmenistan1995,,"2,482,228,440",650.0,Millenials
25829,Turkmenistan1996,,"2,379,281,768",608.0,Silent
25830,Turkmenistan1996,,"2,379,281,768",608.0,Generation X
25831,Turkmenistan1996,,"2,379,281,768",,Boomers
25832,Turkmenistan1996,,"2,379,281,768",608.0,Generation X
25833,Turkmenistan1996,,"2,379,281,768",608.0,G.I. Generation
25834,Turkmenistan1996,,"2,379,281,768",608.0,G.I. Generation
25835,Turkmenistan1996,,"2,379,281,768",608.0,Silent
25836,Turkmenistan1996,,"2,379,281,768",608.0,Generation X
25837,Turkmenistan1996,,"2,379,281,768",608.0,Generation X
25838,Turkmenistan1996,,"2,379,281,768",608.0,Boomers
25839,Turkmenistan1996,,"2,379,281,768",608.0,Millenials
25840,Turkmenistan1996,,"2,379,281,768",608.0,Millenials
25841,Turkmenistan1997,,"2,450,084,970",,Generation X
25842,Turkmenistan1997,,"2,450,084,970",612.0,Generation X
25843,Turkmenistan1997,,"2,450,084,970",,Boomers
25844,Turkmenistan1997,,"2,450,084,970",612.0,Silent
25845,Turkmenistan1997,,"2,450,084,970",612.0,Generation X
25846,Turkmenistan1997,,"2,450,084,970",612.0,G.I. Generation
25847,Turkmenistan1997,,"2,450,084,970",612.0,Boomers
25848,Turkmenistan1997,,"2,450,084,970",,Silent
25849,Turkmenistan1997,,"2,450,084,970",,G.I. Generation
25850,Turkmenistan1997,,"2,450,084,970",612.0,Generation X
25851,Turkmenistan1997,,"2,450,084,970",612.0,Millenials
25852,Turkmenistan1997,,"2,450,084,970",612.0,Millenials
25853,Turkmenistan1998,,"2,605,688,065",636.0,Boomers
25854,Turkmenistan1998,,"2,605,688,065",636.0,Generation X
25855,Turkmenistan1998,,"2,605,688,065",636.0,Generation X
25856,Turkmenistan1998,,"2,605,688,065",636.0,G.I. Generation
25857,Turkmenistan1998,,"2,605,688,065",,Silent
25858,Turkmenistan1998,,"2,605,688,065",636.0,G.I. Generation
25859,Turkmenistan1998,,"2,605,688,065",636.0,Generation X
25860,Turkmenistan1998,,"2,605,688,065",636.0,Silent
25861,Turkmenistan1998,,"2,605,688,065",636.0,Boomers
25862,Turkmenistan1998,,"2,605,688,065",636.0,Generation X
25863,Turkmenistan1998,,"2,605,688,065",636.0,Millenials
25864,Turkmenistan1998,,"2,605,688,065",636.0,Millenials
25865,Turkmenistan1999,,"2,450,686,660",619.0,Boomers
25866,Turkmenistan1999,,"2,450,686,660",619.0,Generation X
25867,Turkmenistan1999,,"2,450,686,660",619.0,Generation X
25868,Turkmenistan1999,,"2,450,686,660",619.0,Silent
25869,Turkmenistan1999,,"2,450,686,660",619.0,G.I. Generation
25870,Turkmenistan1999,,"2,450,686,660",619.0,Generation X
25871,Turkmenistan1999,,"2,450,686,660",619.0,Generation X
25872,Turkmenistan1999,,"2,450,686,660",619.0,G.I. Generation
25873,Turkmenistan1999,,"2,450,686,660",,Silent
25874,Turkmenistan1999,,"2,450,686,660",619.0,Boomers
25875,Turkmenistan1999,,"2,450,686,660",619.0,Millenials
25876,Turkmenistan1999,,"2,450,686,660",619.0,Millenials
25877,Turkmenistan2000,,"2,904,662,605",,Generation X
25878,Turkmenistan2000,,"2,904,662,605",721.0,Generation X
25879,Turkmenistan2000,,"2,904,662,605",721.0,Boomers
25880,Turkmenistan2000,,"2,904,662,605",721.0,G.I. Generation
25881,Turkmenistan2000,,"2,904,662,605",721.0,Silent
25882,Turkmenistan2000,,"2,904,662,605",721.0,Generation X
25883,Turkmenistan2000,,"2,904,662,605",721.0,Generation X
25884,Turkmenistan2000,,"2,904,662,605",721.0,Boomers
25885,Turkmenistan2000,,"2,904,662,605",721.0,Silent
25886,Turkmenistan2000,,"2,904,662,605",721.0,Millenials
25887,Turkmenistan2000,,"2,904,662,605",721.0,Millenials
25888,Turkmenistan2000,,"2,904,662,605",,G.I. Generation
25889,Turkmenistan2001,,"3,534,803,922",863.0,Generation X
25890,Turkmenistan2001,,"3,534,803,922",863.0,Boomers
25891,Turkmenistan2001,,"3,534,803,922",863.0,Millenials
25892,Turkmenistan2001,,"3,534,803,922",863.0,Silent
25893,Turkmenistan2001,,"3,534,803,922",863.0,Silent
25894,Turkmenistan2001,,"3,534,803,922",863.0,Millenials
25895,Turkmenistan2001,,"3,534,803,922",863.0,Generation X
25896,Turkmenistan2001,,"3,534,803,922",,Silent
25897,Turkmenistan2001,,"3,534,803,922",863.0,Boomers
25898,Turkmenistan2001,,"3,534,803,922",863.0,Millenials
25899,Turkmenistan2001,,"3,534,803,922",863.0,Millenials
25900,Turkmenistan2001,,"3,534,803,922",863.0,Silent
25901,Turkmenistan2002,,"4,461,978,499",1077.0,Generation X
25902,Turkmenistan2002,,"4,461,978,499",1077.0,Boomers
25903,Turkmenistan2002,,"4,461,978,499",1077.0,Millenials
25904,Turkmenistan2002,,"4,461,978,499",1077.0,Silent
25905,Turkmenistan2002,,"4,461,978,499",1077.0,Millenials
25906,Turkmenistan2002,,"4,461,978,499",1077.0,Generation X
25907,Turkmenistan2002,,"4,461,978,499",1077.0,Silent
25908,Turkmenistan2002,,"4,461,978,499",1077.0,Silent
25909,Turkmenistan2002,,"4,461,978,499",1077.0,Silent
25910,Turkmenistan2002,,"4,461,978,499",1077.0,Boomers
25911,Turkmenistan2002,,"4,461,978,499",1077.0,Millenials
25912,Turkmenistan2002,,"4,461,978,499",1077.0,Millenials
25913,Turkmenistan2003,,"5,977,560,877",1431.0,Generation X
25914,Turkmenistan2003,,"5,977,560,877",1431.0,Boomers
25915,Turkmenistan2003,,"5,977,560,877",1431.0,Millenials
25916,Turkmenistan2003,,"5,977,560,877",1431.0,Silent
25917,Turkmenistan2003,,"5,977,560,877",1431.0,Millenials
25918,Turkmenistan2003,,"5,977,560,877",1431.0,Silent
25919,Turkmenistan2003,,"5,977,560,877",,Silent
25920,Turkmenistan2003,,"5,977,560,877",1431.0,Generation X
25921,Turkmenistan2003,,"5,977,560,877",1431.0,Boomers
25922,Turkmenistan2003,,"5,977,560,877",1431.0,Silent
25923,Turkmenistan2003,,"5,977,560,877",,Millenials
25924,Turkmenistan2003,,"5,977,560,877",1431.0,Millenials
25925,Turkmenistan2004,,"6,838,351,088",,Generation X
25926,Turkmenistan2004,,"6,838,351,088",1624.0,Boomers
25927,Turkmenistan2004,,"6,838,351,088",1624.0,Millenials
25928,Turkmenistan2004,,"6,838,351,088",1624.0,Silent
25929,Turkmenistan2004,,"6,838,351,088",1624.0,Silent
25930,Turkmenistan2004,,"6,838,351,088",1624.0,Millenials
25931,Turkmenistan2004,,"6,838,351,088",1624.0,Silent
25932,Turkmenistan2004,,"6,838,351,088",1624.0,Generation X
25933,Turkmenistan2004,,"6,838,351,088",1624.0,Boomers
25934,Turkmenistan2004,,"6,838,351,088",1624.0,Silent
25935,Turkmenistan2004,,"6,838,351,088",1624.0,Millenials
25936,Turkmenistan2004,,"6,838,351,088",1624.0,Millenials
25937,Turkmenistan2005,,"8,104,355,717",,Generation X
25938,Turkmenistan2005,,"8,104,355,717",,Boomers
25939,Turkmenistan2005,,"8,104,355,717",1906.0,Millenials
25940,Turkmenistan2005,,"8,104,355,717",1906.0,Silent
25941,Turkmenistan2005,,"8,104,355,717",1906.0,Silent
25942,Turkmenistan2005,,"8,104,355,717",,Millenials
25943,Turkmenistan2005,,"8,104,355,717",1906.0,Generation X
25944,Turkmenistan2005,,"8,104,355,717",1906.0,Silent
25945,Turkmenistan2005,,"8,104,355,717",1906.0,Boomers
25946,Turkmenistan2005,,"8,104,355,717",1906.0,Silent
25947,Turkmenistan2005,,"8,104,355,717",1906.0,Millenials
25948,Turkmenistan2005,,"8,104,355,717",,Millenials
25949,Turkmenistan2006,,"10,277,598,152",2397.0,Generation X
25950,Turkmenistan2006,,"10,277,598,152",2397.0,Boomers
25951,Turkmenistan2006,,"10,277,598,152",2397.0,Millenials
25952,Turkmenistan2006,,"10,277,598,152",2397.0,Silent
25953,Turkmenistan2006,,"10,277,598,152",2397.0,Silent
25954,Turkmenistan2006,,"10,277,598,152",2397.0,Millenials
25955,Turkmenistan2006,,"10,277,598,152",2397.0,Boomers
25956,Turkmenistan2006,,"10,277,598,152",2397.0,Generation X
25957,Turkmenistan2006,,"10,277,598,152",2397.0,Silent
25958,Turkmenistan2006,,"10,277,598,152",2397.0,Silent
25959,Turkmenistan2006,,"10,277,598,152",2397.0,Millenials
25960,Turkmenistan2006,,"10,277,598,152",2397.0,Millenials
25961,Turkmenistan2007,,"12,664,165,103",2916.0,Generation X
25962,Turkmenistan2007,,"12,664,165,103",2916.0,Boomers
25963,Turkmenistan2007,,"12,664,165,103",,Silent
25964,Turkmenistan2007,,"12,664,165,103",,Millenials
25965,Turkmenistan2007,,"12,664,165,103",2916.0,Silent
25966,Turkmenistan2007,,"12,664,165,103",2916.0,Millenials
25967,Turkmenistan2007,,"12,664,165,103",2916.0,Generation X
25968,Turkmenistan2007,,"12,664,165,103",2916.0,Silent
25969,Turkmenistan2007,,"12,664,165,103",2916.0,Silent
25970,Turkmenistan2007,,"12,664,165,103",,Boomers
25971,Turkmenistan2007,,"12,664,165,103",,Generation Z
25972,Turkmenistan2007,,"12,664,165,103",2916.0,Generation Z
25973,Turkmenistan2008,,"19,271,523,179",4368.0,Millenials
25974,Turkmenistan2008,,"19,271,523,179",4368.0,Generation X
25975,Turkmenistan2008,,"19,271,523,179",4368.0,Boomers
