id,country,year,sex,age,suicides_no,population,suicides/100k pop
22435,Singapore,1987.0,female,5-14 years,0,195600.0,0.0
22436,Singapore,1987.0,male,,0,,0.0
22437,Singapore,1988.0,male,75+ years,30,21600.0,138.89
22438,Singapore,1988.0,female,75+ years,27,31800.0,84.91
22439,Singapore,1988.0,male,55-74 years,43,131400.0,32.72
22440,Singapore,1988.0,male,,63,319100.0,19.74
22441,Singapore,1988.0,male,25-34 years,52,288000.0,18.06
22442,Singapore,1988.0,female,55-74 years,23,136200.0,16.89
22443,Singapore,1988.0,male,15-24 years,31,241600.0,12.83
22444,Singapore,,female,25-34 years,33,277100.0,11.91
22445,Singapore,,female,15-24 years,25,229800.0,10.88
22446,Singapore,1988.0,female,35-54 years,34,314300.0,10.82
22447,Singapore,,female,5-14 years,4,193900.0,2.06
22448,Singapore,,male,5-14 years,1,?,0.48
22449,Singapore,1989.0,male,,25,22800.0,109.65
22450,Singapore,1989.0,female,75+ years,33,33500.0,98.51
22451,Singapore,,male,55-74 years,41,135300.0,30.3
22452,Singapore,1989.0,female,55-74 years,33,141000.0,23.4
22453,Singapore,,male,,65,,19.32
22454,Singapore,1989.0,male,25-34 years,50,290700.0,17.2
22455,Singapore,1989.0,female,15-24 years,35,224700.0,15.58
22456,Singapore,1989.0,female,25-34 years,38,280700.0,13.54
22457,Singapore,1989.0,male,15-24 years,32,236800.0,13.51
22458,Singapore,1989.0,female,35-54 years,40,329800.0,12.13
22459,Singapore,1989.0,male,5-14 years,2,207000.0,0.97
22460,Singapore,,female,5-14 years,0,192300.0,0.0
22461,Singapore,,male,75+ years,19,24100.0,78.84
22462,Singapore,,female,75+ years,23,35400.0,64.97
22463,Singapore,,male,55-74 years,39,,27.68
22464,Singapore,1990.0,female,55-74 years,27,147100.0,18.35
22465,Singapore,1990.0,male,35-54 years,63,359200.0,17.54
22466,Singapore,,male,,47,299900.0,15.67
22467,Singapore,1990.0,female,25-34 years,43,,14.86
22468,Singapore,1990.0,male,15-24 years,31,236800.0,13.09
22469,Singapore,1990.0,female,35-54 years,42,?,12.02
22470,Singapore,1990.0,female,15-24 years,17,225500.0,7.54
22471,Singapore,1990.0,male,5-14 years,2,209400.0,0.96
22472,Singapore,1990.0,female,5-14 years,1,194700.0,0.51
22473,Singapore,1991.0,male,75+ years,16,25000.0,64.0
22474,Singapore,1991.0,female,75+ years,21,36700.0,57.22
22475,Singapore,1991.0,male,55-74 years,38,144300.0,26.33
22476,Singapore,1991.0,female,55-74 years,25,150800.0,16.58
22477,Singapore,,male,25-34 years,44,301200.0,14.61
22478,Singapore,1991.0,male,35-54 years,54,,14.23
22479,Singapore,1991.0,male,15-24 years,25,231300.0,10.81
22480,Singapore,1991.0,female,25-34 years,28,292600.0,9.57
22481,Singapore,1991.0,female,15-24 years,16,221500.0,7.22
22482,Singapore,1991.0,female,35-54 years,25,?,6.77
22483,Singapore,1991.0,female,5-14 years,4,,2.04
22484,Singapore,1991.0,male,5-14 years,0,211000.0,0.0
22485,Singapore,1992.0,male,75+ years,15,26000.0,57.69
22486,Singapore,1992.0,female,,20,,52.36
22487,Singapore,1992.0,male,55-74 years,26,147100.0,17.68
22488,Singapore,1992.0,female,55-74 years,27,?,17.61
22489,Singapore,,male,25-34 years,43,299300.0,14.37
22490,Singapore,1992.0,male,35-54 years,53,400800.0,13.22
22491,Singapore,1992.0,female,25-34 years,28,293200.0,9.55
22492,Singapore,,male,15-24 years,21,228100.0,9.21
22493,Singapore,1992.0,female,35-54 years,32,,8.18
22494,Singapore,,female,15-24 years,9,,4.09
22495,Singapore,1992.0,male,5-14 years,2,211000.0,0.95
22496,Singapore,1992.0,female,5-14 years,1,195800.0,0.51
22497,Singapore,1993.0,male,75+ years,26,26800.0,97.01
22498,Singapore,1993.0,female,75+ years,20,39500.0,50.63
22499,Singapore,1993.0,male,55-74 years,31,151200.0,20.5
22500,Singapore,,male,35-54 years,56,420500.0,13.32
22501,Singapore,1993.0,female,55-74 years,21,?,13.3
22502,Singapore,,male,25-34 years,36,296600.0,12.14
22503,Singapore,1993.0,male,15-24 years,19,224300.0,8.47
22504,Singapore,1993.0,female,35-54 years,28,411300.0,6.81
22505,Singapore,1993.0,female,25-34 years,19,292900.0,6.49
22506,Singapore,1993.0,female,15-24 years,13,217700.0,5.97
22507,Singapore,1993.0,female,5-14 years,1,200800.0,0.5
22508,Singapore,1993.0,male,5-14 years,0,216300.0,0.0
22509,Singapore,1994.0,male,75+ years,24,27500.0,87.27
22510,Singapore,1994.0,female,75+ years,23,40500.0,56.79
22511,Singapore,1994.0,male,,37,157700.0,23.46
22512,Singapore,1994.0,female,,26,165300.0,15.73
22513,Singapore,1994.0,male,35-54 years,69,439100.0,15.71
22514,Singapore,,male,25-34 years,35,?,12.02
22515,Singapore,1994.0,male,15-24 years,24,222900.0,10.77
22516,Singapore,1994.0,female,35-54 years,39,?,9.08
22517,Singapore,1994.0,female,15-24 years,19,,8.78
22518,Singapore,1994.0,female,25-34 years,17,291500.0,5.83
22519,Singapore,1994.0,female,5-14 years,2,207500.0,0.96
22520,Singapore,1994.0,male,,1,223300.0,0.45
22521,Singapore,,male,75+ years,32,,113.48
22522,Singapore,1995.0,female,,24,41800.0,57.42
22523,Singapore,1995.0,male,55-74 years,46,,27.95
22524,Singapore,1995.0,male,35-54 years,92,,20.13
22525,Singapore,1995.0,female,55-74 years,28,172900.0,16.19
22526,Singapore,1995.0,female,,50,447500.0,11.17
22527,Singapore,,male,25-34 years,31,286200.0,10.83
22528,Singapore,1995.0,male,15-24 years,23,221900.0,10.37
22529,Singapore,,female,15-24 years,16,,7.43
22530,Singapore,1995.0,female,25-34 years,20,289600.0,6.91
22531,Singapore,,male,5-14 years,2,228000.0,0.88
22532,Singapore,1995.0,female,5-14 years,0,212200.0,0.0
22533,Singapore,1996.0,male,75+ years,26,28800.0,90.28
22534,Singapore,1996.0,female,75+ years,21,,49.3
22535,Singapore,1996.0,male,55-74 years,21,171300.0,12.26
22536,Singapore,1996.0,male,25-34 years,34,283600.0,11.99
22537,Singapore,1996.0,male,35-54 years,50,475400.0,10.52
22538,Singapore,1996.0,female,55-74 years,19,180800.0,10.51
22539,Singapore,1996.0,male,15-24 years,20,220500.0,9.07
22540,Singapore,1996.0,female,25-34 years,17,289000.0,5.88
22541,Singapore,1996.0,female,35-54 years,21,465900.0,4.51
22542,Singapore,,female,,6,?,2.81
22543,Singapore,,female,5-14 years,3,217600.0,1.38
22544,Singapore,,male,5-14 years,1,234000.0,0.43
22545,Singapore,1997.0,male,75+ years,24,?,81.36
22546,Singapore,1997.0,female,75+ years,15,?,34.32
22547,Singapore,1997.0,male,55-74 years,36,176100.0,20.44
22548,Singapore,1997.0,male,25-34 years,44,,15.6
22549,Singapore,1997.0,male,,74,495200.0,14.94
22550,Singapore,1997.0,female,25-34 years,29,,10.02
22551,Singapore,,female,55-74 years,18,186200.0,9.67
22552,Singapore,1997.0,female,,34,,7.0
22553,Singapore,,male,15-24 years,15,218600.0,6.86
22554,Singapore,1997.0,female,15-24 years,10,211600.0,4.73
22555,Singapore,1997.0,male,5-14 years,3,238600.0,1.26
22556,Singapore,1997.0,female,5-14 years,1,223100.0,0.45
22557,Singapore,1998.0,male,75+ years,20,30200.0,66.23
22558,Singapore,1998.0,female,75+ years,20,45000.0,44.44
22559,Singapore,1998.0,male,55-74 years,45,180700.0,24.9
22560,Singapore,1998.0,female,55-74 years,35,191000.0,18.32
22561,Singapore,,male,25-34 years,41,281300.0,14.58
22562,Singapore,,male,35-54 years,69,515800.0,13.38
22563,Singapore,,male,15-24 years,22,216100.0,10.18
22564,Singapore,1998.0,female,,24,291400.0,8.24
22565,Singapore,1998.0,female,15-24 years,15,209400.0,7.16
22566,Singapore,1998.0,female,35-54 years,34,507300.0,6.7
22567,Singapore,1998.0,male,5-14 years,3,243800.0,1.23
22568,Singapore,,female,5-14 years,0,228200.0,0.0
22569,Singapore,1999.0,male,75+ years,21,31400.0,66.88
22570,Singapore,1999.0,male,55-74 years,43,?,23.08
22571,Singapore,1999.0,female,,8,46100.0,17.35
22572,Singapore,1999.0,male,35-54 years,75,,14.01
22573,Singapore,1999.0,male,25-34 years,31,?,11.18
22574,Singapore,1999.0,female,55-74 years,16,,8.09
22575,Singapore,1999.0,female,35-54 years,39,527100.0,7.4
22576,Singapore,1999.0,male,15-24 years,15,214200.0,7.0
22577,Singapore,1999.0,female,25-34 years,16,,5.52
22578,Singapore,1999.0,female,15-24 years,8,,3.86
22579,Singapore,1999.0,female,5-14 years,3,,1.28
22580,Singapore,1999.0,male,5-14 years,2,249900.0,0.8
22581,Singapore,,male,75+ years,16,32600.0,49.08
22582,Singapore,,male,55-74 years,48,?,25.37
22583,Singapore,2000.0,female,75+ years,11,47400.0,23.21
22584,Singapore,2000.0,male,35-54 years,87,555800.0,15.65
22585,Singapore,2000.0,male,25-34 years,34,271100.0,12.54
22586,Singapore,2000.0,female,35-54 years,44,548100.0,8.03
22587,Singapore,,female,55-74 years,16,?,7.94
22588,Singapore,,female,15-24 years,16,208300.0,7.68
22589,Singapore,2000.0,male,15-24 years,14,215200.0,6.51
22590,Singapore,2000.0,female,25-34 years,17,286400.0,5.94
22591,Singapore,2000.0,male,5-14 years,5,253800.0,1.97
22592,Singapore,2000.0,female,,1,238100.0,0.42
22593,Singapore,2001.0,male,75+ years,18,34800.0,51.72
22594,Singapore,2001.0,female,75+ years,12,?,23.9
22595,Singapore,2001.0,male,55-74 years,40,?,20.53
22596,Singapore,2001.0,male,,43,265800.0,16.18
22597,Singapore,,male,,65,573200.0,11.34
22598,Singapore,2001.0,male,15-24 years,21,216300.0,9.71
22599,Singapore,2001.0,female,,20,207900.0,9.62
22600,Singapore,2001.0,female,35-54 years,44,566000.0,7.77
22601,Singapore,,female,15-24 years,16,209200.0,7.65
22602,Singapore,2001.0,female,,21,283700.0,7.4
22603,Singapore,2001.0,male,5-14 years,3,258300.0,1.16
22604,Singapore,2001.0,female,5-14 years,2,,0.82
22605,Singapore,2002.0,male,75+ years,19,,51.08
22606,Singapore,,female,75+ years,19,53600.0,35.45
22607,Singapore,,male,55-74 years,33,206500.0,15.98
22608,Singapore,2002.0,male,35-54 years,87,582400.0,14.94
22609,Singapore,,male,25-34 years,38,265900.0,14.29
22610,Singapore,,female,15-24 years,20,209600.0,9.54
22611,Singapore,2002.0,female,35-54 years,52,576200.0,9.02
22612,Singapore,2002.0,female,55-74 years,18,220400.0,8.17
22613,Singapore,,female,25-34 years,20,286100.0,6.99
22614,Singapore,,male,,15,?,6.93
22615,Singapore,2002.0,female,5-14 years,0,247700.0,0.0
22616,Singapore,2002.0,male,5-14 years,0,263200.0,0.0
22617,Singapore,2003.0,male,,22,39400.0,55.84
22618,Singapore,2003.0,female,75+ years,16,,28.07
22619,Singapore,,male,55-74 years,39,218800.0,17.82
22620,Singapore,,male,25-34 years,38,263800.0,14.4
22621,Singapore,2003.0,male,35-54 years,76,592400.0,12.83
22622,Singapore,2003.0,female,55-74 years,26,,11.17
22623,Singapore,,male,15-24 years,24,221500.0,10.84
22624,Singapore,2003.0,female,35-54 years,42,586600.0,7.16
22625,Singapore,2003.0,female,,20,286600.0,6.98
22626,Singapore,2003.0,female,15-24 years,13,214300.0,6.07
22627,Singapore,2003.0,female,5-14 years,2,,0.8
22628,Singapore,2003.0,male,5-14 years,2,264100.0,0.76
22629,Singapore,2004.0,male,75+ years,24,42100.0,57.01
22630,Singapore,2004.0,female,75+ years,14,60900.0,22.99
22631,Singapore,,male,55-74 years,46,231800.0,19.84
22632,Singapore,2004.0,male,,87,598400.0,14.54
22633,Singapore,2004.0,female,55-74 years,32,246500.0,12.98
22634,Singapore,2004.0,male,25-34 years,34,,12.92
22635,Singapore,2004.0,female,,52,597700.0,8.7
22636,Singapore,2004.0,female,25-34 years,18,287900.0,6.25
22637,Singapore,2004.0,male,15-24 years,13,228400.0,5.69
22638,Singapore,2004.0,female,15-24 years,10,220500.0,4.54
22639,Singapore,2004.0,female,5-14 years,4,243800.0,1.64
22640,Singapore,2004.0,male,5-14 years,1,?,0.38
22641,Singapore,,male,75+ years,32,44200.0,72.4
22642,Singapore,,male,55-74 years,56,245000.0,22.86
22643,Singapore,2005.0,female,75+ years,11,64200.0,17.13
22644,Singapore,2005.0,male,35-54 years,99,605700.0,16.34
22645,Singapore,2005.0,male,25-34 years,37,?,13.93
22646,Singapore,2005.0,female,55-74 years,27,259500.0,10.4
22647,Singapore,2005.0,female,35-54 years,50,604300.0,8.27
22648,Singapore,2005.0,male,15-24 years,16,233900.0,6.84
22649,Singapore,2005.0,female,15-24 years,13,225500.0,5.76
22650,Singapore,2005.0,female,25-34 years,15,289600.0,5.18
22651,Singapore,2005.0,female,5-14 years,3,244900.0,1.22
22652,Singapore,,male,5-14 years,0,260000.0,0.0
22653,Singapore,,male,75+ years,14,46700.0,29.98
22654,Singapore,2006.0,female,75+ years,19,67600.0,28.11
22655,Singapore,,male,,58,258800.0,22.41
22656,Singapore,2006.0,male,35-54 years,118,,19.17
22657,Singapore,2006.0,female,,39,273400.0,14.26
22658,Singapore,2006.0,male,25-34 years,25,267200.0,9.36
22659,Singapore,2006.0,female,35-54 years,55,616100.0,8.93
22660,Singapore,2006.0,female,25-34 years,24,,8.2
22661,Singapore,2006.0,male,15-24 years,15,240400.0,6.24
22662,Singapore,,female,15-24 years,3,231800.0,1.29
22663,Singapore,,female,,1,243400.0,0.41
22664,Singapore,2006.0,male,5-14 years,1,,0.39
22665,Singapore,2007.0,male,75+ years,27,45000.0,60.0
22666,Singapore,,female,75+ years,17,68300.0,24.89
22667,Singapore,2007.0,male,55-74 years,41,,15.36
22668,Singapore,2007.0,female,55-74 years,40,,14.19
22669,Singapore,2007.0,male,,77,609000.0,12.64
22670,Singapore,2007.0,male,25-34 years,28,263500.0,10.63
22671,Singapore,2007.0,male,15-24 years,24,?,9.91
22672,Singapore,2007.0,female,35-54 years,46,608800.0,7.56
22673,Singapore,2007.0,female,25-34 years,18,?,6.3
22674,Singapore,,female,15-24 years,10,233600.0,4.28
22675,Singapore,2007.0,female,5-14 years,0,235100.0,0.0
22676,Singapore,2007.0,male,5-14 years,0,249800.0,0.0
22677,Singapore,2008.0,male,75+ years,28,,58.95
22678,Singapore,2008.0,female,,13,71800.0,18.11
22679,Singapore,2008.0,male,55-74 years,49,,17.36
22680,Singapore,2008.0,male,35-54 years,93,615400.0,15.11
22681,Singapore,2008.0,male,25-34 years,27,,10.15
22682,Singapore,2008.0,female,,29,296800.0,9.77
22683,Singapore,2008.0,female,35-54 years,45,616400.0,7.3
22684,Singapore,2008.0,female,25-34 years,14,287100.0,4.88
22685,Singapore,2008.0,female,15-24 years,11,240800.0,4.57
22686,Singapore,2008.0,male,15-24 years,9,?,3.64
22687,Singapore,2008.0,male,5-14 years,1,245300.0,0.41
22688,Singapore,2008.0,female,5-14 years,0,?,0.0
22689,Singapore,2009.0,male,,22,50400.0,43.65
22690,Singapore,2009.0,female,75+ years,18,75900.0,23.72
22691,Singapore,2009.0,male,,50,299900.0,16.67
22692,Singapore,,male,35-54 years,99,623400.0,15.88
22693,Singapore,,male,,41,274700.0,14.93
22694,Singapore,2009.0,female,55-74 years,33,313500.0,10.53
22695,Singapore,2009.0,male,,21,254400.0,8.25
22696,Singapore,2009.0,female,35-54 years,40,626800.0,6.38
22697,Singapore,2009.0,female,15-24 years,11,250100.0,4.4
22698,Singapore,,female,25-34 years,9,296900.0,3.03
22699,Singapore,2009.0,female,5-14 years,3,228900.0,1.31
22700,Singapore,2009.0,male,5-14 years,2,?,0.83
22701,Singapore,2010.0,male,75+ years,27,53300.0,50.66
22702,Singapore,2010.0,male,,48,,15.2
22703,Singapore,2010.0,male,,94,625200.0,15.04
22704,Singapore,,female,75+ years,12,80900.0,14.83
22705,Singapore,2010.0,female,55-74 years,28,329000.0,8.51
22706,Singapore,2010.0,male,25-34 years,20,274300.0,7.29
22707,Singapore,2010.0,female,,34,630600.0,5.39
22708,Singapore,,female,15-24 years,13,252900.0,5.14
22709,Singapore,2010.0,female,25-34 years,12,,4.04
22710,Singapore,2010.0,male,,7,257900.0,2.71
22711,Singapore,2010.0,male,,1,235500.0,0.42
22712,Singapore,2010.0,female,5-14 years,0,224500.0,0.0
22713,Singapore,2011.0,male,75+ years,18,55900.0,32.2
22714,Singapore,,male,55-74 years,68,333700.0,20.38
22715,Singapore,2011.0,female,75+ years,12,84300.0,14.23
22716,Singapore,2011.0,male,,81,623200.0,13.0
22717,Singapore,2011.0,female,,42,,12.08
22718,Singapore,2011.0,male,25-34 years,18,?,6.69
22719,Singapore,2011.0,female,,35,631700.0,5.54
22720,Singapore,2011.0,female,15-24 years,14,255000.0,5.49
22721,Singapore,2011.0,male,15-24 years,12,260800.0,4.6
22722,Singapore,2011.0,female,,8,291100.0,2.75
22723,Singapore,2011.0,female,,0,219200.0,0.0
22724,Singapore,2011.0,male,5-14 years,0,229400.0,0.0
22725,Singapore,2012.0,male,75+ years,21,58300.0,36.02
22726,Singapore,2012.0,male,,91,352500.0,25.82
22727,Singapore,2012.0,female,75+ years,15,87100.0,17.22
22728,Singapore,2012.0,male,35-54 years,89,,14.33
22729,Singapore,2012.0,female,35-54 years,66,?,10.43
22730,Singapore,2012.0,female,55-74 years,35,366600.0,9.55
22731,Singapore,,male,25-34 years,22,263800.0,8.34
22732,Singapore,2012.0,male,15-24 years,19,264800.0,7.18
22733,Singapore,2012.0,female,15-24 years,17,258600.0,6.57
22734,Singapore,2012.0,female,25-34 years,15,286200.0,5.24
22735,Singapore,2012.0,female,5-14 years,1,?,0.47
22736,Singapore,2012.0,male,5-14 years,1,224700.0,0.45
22737,Singapore,2013.0,male,75+ years,25,61658.0,40.55
22738,Singapore,2013.0,male,55-74 years,84,370242.0,22.69
22739,Singapore,,female,75+ years,14,?,15.35
22740,Singapore,2013.0,male,35-54 years,77,616200.0,12.5
22741,Singapore,2013.0,male,15-24 years,30,264023.0,11.36
22742,Singapore,2013.0,male,25-34 years,29,265275.0,10.93
22743,Singapore,,female,,30,384544.0,7.8
22744,Singapore,2013.0,female,35-54 years,40,631208.0,6.34
22745,Singapore,2013.0,female,15-24 years,15,,5.82
22746,Singapore,2013.0,female,25-34 years,13,?,4.53
22747,Singapore,2013.0,female,5-14 years,0,211362.0,0.0
22748,Singapore,2013.0,male,5-14 years,0,220586.0,0.0
22749,Singapore,2014.0,male,75+ years,29,66198.0,43.81
22750,Singapore,2014.0,male,55-74 years,97,387256.0,25.05
22751,Singapore,2014.0,male,35-54 years,73,?,11.94
22752,Singapore,2014.0,male,25-34 years,30,268258.0,11.18
22753,Singapore,,female,75+ years,10,97390.0,10.27
22754,Singapore,2014.0,female,55-74 years,34,,8.49
22755,Singapore,2014.0,male,15-24 years,20,259416.0,7.71
22756,Singapore,2014.0,female,35-54 years,46,?,7.29
22757,Singapore,2014.0,female,25-34 years,9,289688.0,3.11
22758,Singapore,2014.0,female,,5,251839.0,1.99
22759,Singapore,2014.0,female,5-14 years,1,209039.0,0.48
22760,Singapore,2014.0,male,5-14 years,1,217547.0,0.46
22761,Singapore,2015.0,male,75+ years,15,,21.11
22762,Singapore,2015.0,male,55-74 years,73,403996.0,18.07
22763,Singapore,2015.0,male,35-54 years,79,606327.0,13.03
22764,Singapore,2015.0,female,75+ years,13,103599.0,12.55
22765,Singapore,,male,25-34 years,30,270351.0,11.1
22766,Singapore,2015.0,male,15-24 years,19,257780.0,7.37
22767,Singapore,2015.0,female,55-74 years,28,416616.0,6.72
22768,Singapore,2015.0,female,25-34 years,18,291298.0,6.18
22769,Singapore,,female,15-24 years,15,249249.0,6.02
22770,Singapore,,female,35-54 years,36,629999.0,5.71
22771,Singapore,2015.0,male,5-14 years,2,213262.0,0.94
22772,Singapore,,female,5-14 years,1,,0.49
22773,Slovakia,1992.0,male,,45,80914.0,55.61
22774,Slovakia,,male,,299,681903.0,43.85
22775,Slovakia,1992.0,male,,153,,40.64
22776,Slovakia,1992.0,male,25-34 years,101,397370.0,25.42
22777,Slovakia,,male,15-24 years,54,409337.0,13.19
22778,Slovakia,1992.0,female,55-74 years,53,,10.99
22779,Slovakia,1992.0,female,75+ years,15,140211.0,10.7
22780,Slovakia,,female,35-54 years,49,704576.0,6.95
22781,Slovakia,1992.0,female,25-34 years,16,385070.0,4.16
22782,Slovakia,,female,15-24 years,7,392659.0,1.78
22783,Slovakia,1992.0,female,,2,419798.0,0.48
22784,Slovakia,1992.0,male,5-14 years,2,438561.0,0.46
22785,Slovakia,1993.0,male,75+ years,38,,49.43
22786,Slovakia,1993.0,male,,304,697893.0,43.56
22787,Slovakia,1993.0,male,55-74 years,133,379898.0,35.01
22788,Slovakia,1993.0,male,25-34 years,93,389917.0,23.85
22789,Slovakia,1993.0,male,15-24 years,52,,12.37
22790,Slovakia,1993.0,female,75+ years,15,135118.0,11.1
22791,Slovakia,1993.0,female,,36,491822.0,7.32
22792,Slovakia,,female,,38,719170.0,5.28
22793,Slovakia,,female,25-34 years,16,378035.0,4.23
22794,Slovakia,1993.0,female,,11,403487.0,2.73
22795,Slovakia,1993.0,male,5-14 years,2,430319.0,0.46
22796,Slovakia,1993.0,female,5-14 years,0,412285.0,0.0
22797,Slovakia,1994.0,male,75+ years,32,65983.0,48.5
22798,Slovakia,1994.0,male,35-54 years,263,698995.0,37.63
22799,Slovakia,1994.0,male,55-74 years,133,367426.0,36.2
22800,Slovakia,1994.0,male,25-34 years,85,387422.0,21.94
22801,Slovakia,1994.0,male,15-24 years,66,450907.0,14.64
22802,Slovakia,1994.0,female,75+ years,9,122342.0,7.36
22803,Slovakia,1994.0,female,35-54 years,50,718166.0,6.96
22804,Slovakia,1994.0,female,55-74 years,28,483484.0,5.79
22805,Slovakia,,female,15-24 years,12,434306.0,2.76
22806,Slovakia,1994.0,female,25-34 years,8,,2.12
22807,Slovakia,1994.0,male,,4,443362.0,0.9
22808,Slovakia,1994.0,female,5-14 years,1,425114.0,0.24
22809,Slovakia,1995.0,male,75+ years,37,67938.0,54.46
22810,Slovakia,1995.0,male,55-74 years,144,367372.0,39.2
22811,Slovakia,1995.0,male,35-54 years,271,712185.0,38.05
22812,Slovakia,1995.0,male,25-34 years,94,385556.0,24.38
22813,Slovakia,1995.0,male,15-24 years,58,460307.0,12.6
22814,Slovakia,1995.0,female,55-74 years,39,485289.0,8.04
22815,Slovakia,1995.0,female,,47,729026.0,6.45
22816,Slovakia,1995.0,female,75+ years,8,126028.0,6.35
22817,Slovakia,1995.0,female,25-34 years,18,375575.0,4.79
22818,Slovakia,,female,15-24 years,9,?,2.03
22819,Slovakia,1995.0,female,5-14 years,5,416980.0,1.2
